press_release_id,release_date,company_name,source,source_url,language,lang_norm,true_cid,true_notes,pred_cid,title,snippet,pred_category,pred_prob,pred_margin,margin_band,decision,top3_cids,top3_probs
198c13c3b0f00010,2025-08-19,Irisity AB,gmail,,,other,labor_workforce,,incidents_controversies,COMPANY (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 %,"COMPANY (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 % Publicerad: 2025-08-19 09:30:00 CEST COMPANY - Pressmeddelande COMPANY (publ) tillkännager planerad förenkling av koncernens verksamhet med en förväntad minskning av rörelsekostnaderna med 30 % Göteborg, Sverige - 19 augusti 2025 - COMPANY (publ), en leverantör av AI-driven mjukvara för videodatahantering, meddelade idag planer på ett strategiskt initiativ för att förenkla koncernens verksamhet och sänka rörelsekostnaderna till nivåer som bättre överensstämmer med ",Incidents / Controversies,0.0532,0.0001,hard,needs_review_low_sim,"[""incidents_controversies"", ""equity_actions_non_buyback"", ""dividend""]","[0.0532, 0.0531, 0.053]"
198f0718691946fa,2025-08-28,SSH Communications Security Corporation,gmail,,,other,other_corporate_update,,incidents_controversies,Save the Date: COMPANY's Capital Markets Day 2025,"Save the Date: COMPANY's Capital Markets Day 2025 Published: 2025-08-28 13:30:00 CEST COMPANY - Investor News Save the Date: COMPANY's Capital Markets Day 2025 COMPANY | Press Release | August 28, 2025 at 14:30:00 EEST COMPANY will hold a Capital Markets Day for investors, analysts and media on October 23, 2025 at 1.00 PM EEST. The event is planned to take place in Helsinki, at Terassilämpiö in Musiikkitalo, and will also be broadcasted live. The webcast link and presentation materials will be published on our website after the event. A more detailed invitation including an agenda and registra",Incidents / Controversies,0.0536,0.0001,hard,needs_review_low_sim,"[""incidents_controversies"", ""admission_listing"", ""dividend""]","[0.0536, 0.0535, 0.0533]"
198aca2b8270b60c,2025-08-15,Binero Group AB,gmail,,,other,product_launch_partnership,,incidents_controversies,"Oceanbox stärker samarbetet mellan IT Partner Tromsø (""Serit Tromsø"") och COMPANY","Oceanbox stärker samarbetet mellan IT Partner Tromsø (""Serit Tromsø"") och COMPANY Publicerad: 2025-08-15 09:30:00 CEST COMPANY - Nyheter för investerare Oceanbox stärker samarbetet mellan IT Partner Tromsø (""Serit Tromsø"") och COMPANY Det norska teknikföretaget Oceanbox AS har ingått ett avtal med IT Partner Tromsø, som är en del av COMPANY sen april 2025, om att etablera en robust och hållbar HPC (High Performance Compute) molnlösning. Avtalet innebär att Oceanbox kommer att driftas från såväl vårt datacenter i Tromsø som i Vallentuna utanför Stockholm, vilket ger kunden ökad flexibilitet, ko",Incidents / Controversies,0.0539,0.0002,hard,needs_review_low_sim,"[""incidents_controversies"", ""product_launch_partnership"", ""orders_contracts""]","[0.0539, 0.0537, 0.053]"
198cba6eeed5fdf0,2025-08-21,The Logistics Pulse,gmail,,,other,other_corporate_update,,incidents_controversies,Beyond COMPANY container,"Preview text goes here ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ Click here to view online version 21 August 2025 Supply chain resilience is critical to growth but exclusive research by FT Longitude and Maersk, shows that only a few businesses are doing something about it. Discover what sets COMPANY frontrunners apart across five key sectors, in this series of rep",Incidents / Controversies,0.0534,0.0002,hard,needs_review_low_sim,"[""incidents_controversies"", ""other_corporate_update"", ""share_buyback""]","[0.0534, 0.0532, 0.0531]"
198e00775935b138,2025-08-25,H. Lundbeck A/S,gmail,,,other,other_corporate_update,,incidents_controversies,"Lundbeck to present new data on bexicaserin at upcoming congress, highlighting long-term impact on seizure frequency in patients with rare epilepsy","[*] Lundbeck to present new data on bexicaserin at upcoming congress, highlighting long-term impact on seizure frequency in patients with rare epilepsy * The full results of the open label extension (OLE) of the Phase 1b/2a PACIFIC trial investigating bexicaserin for the treatment of patients with Developmental and Epileptic Encephalopathies (DEEs), will be presented for the first time at the International Epilepsy Annual Congress1 * DEEs are the most severe rare epilepsies, characterized by drug-resistant seizures, frequent epileptic activity on EEG and developmental slowing or regression2 * ",Incidents / Controversies,0.0534,0.0003,hard,needs_review_low_sim,"[""incidents_controversies"", ""admission_delisting"", ""equity_actions_non_buyback""]","[0.0534, 0.0531, 0.0531]"
197ac36258ada11a,2025-06-26,Maersk,gmail,,,other,,,incidents_controversies,Customer advisory: Middle East situation update,"MaerskIf you have trouble viewing this email, click here to view an online version. Customer Advisory Middle East Situation Update 26 June 2025 Dear Customer, Tensions in the Middle East have significantly escalated, impacting operations involving Iran and Israel. Given the ongoing volatility and to ensure the safety of our crew, vessels and customers' cargo, COMPANY temporarily suspended vessel calls to the Port of Haifa. As of 25 June 2025, cargo acceptance to Haifa port for imports has been reopened. We are monitoring the situation very closely and based on the recent developments and with ",Incidents / Controversies,0.054,0.0004,hard,needs_review_low_sim,"[""incidents_controversies"", ""other_corporate_update"", ""admission_delisting""]","[0.054, 0.0536, 0.0535]"
19904983346241e9,2025-09-01,RaySearch Laboratories AB,gmail,,,other,product_launch_partnership,,incidents_controversies,COMPANY lanserar RayIntelligence® v2025,"COMPANY lanserar RayIntelligence® v2025 Publicerad: 2025-09-01 11:25:00 CEST COMPANY - Nyheter för investerare COMPANY lanserar RayIntelligence® v2025 COMPANY (publ) lanserar idag RayIntelligence®* v2025 - en omfattande uppdatering av företagets analysplattform för onkologi, utformad för att omvandla kliniska data till praktiska insikter. Med nya verktyg för att skapa skräddarsydda dashboards och fördjupad integration med RaySearchs produktportfölj - inklusive RayStation®* och RayCare®* - möjliggör systemet kontinuerligt lärande från data genom hela vårdförloppet och förbättrade behandlingsres",Incidents / Controversies,0.0564,0.0035,hard,needs_review_low_sim,"[""incidents_controversies"", ""share_buyback"", ""product_launch_partnership""]","[0.0564, 0.053, 0.0529]"
198eaa5fd25f4d0c,2025-08-27,Bioextrax AB,gmail,,,other,product_launch_partnership,,labor_workforce,COMPANY utvecklar teknologi för PHA-produktion baserat på sidoströmmar från skogsindustrin,COMPANY utvecklar teknologi för PHA-produktion baserat på sidoströmmar från skogsindustrin Publicerad: 2025-08-27 10:30:00 CEST COMPANY - Nyheter för investerare COMPANY utvecklar teknologi för PHA-produktion baserat på sidoströmmar från skogsindustrin Under våren och sommaren 2025 har COMPANY initierat ett utvecklingsarbete som syftar till att producera polyhydroxyalkanoater (PHA) baserat på sidoströmmar från skogsindustrin. COMPANY kan nu meddela att arbetet visar på lovande resultat. Som tidigare kommunicerats arbetar COMPANY kontinuerligt med att identifiera nya råmaterial för PHA-produkti,Labor / Workforce,0.0531,0.0,hard,needs_review_low_sim,"[""labor_workforce"", ""earnings_report"", ""share_buyback""]","[0.0531, 0.0531, 0.053]"
198efcc82cfd0c2b,2025-08-28,Axfood AB,gmail,,,other,orders_contracts,,labor_workforce,Letters of intent signed for new highly automated logistics centre in Kungsbacka,Letters of intent signed for new highly automated logistics centre in Kungsbacka Published: 2025-08-28 10:30:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange Letters of intent signed for new highly automated logistics centre in Kungsbacka COMPANY plans to establish a new highly automated logistics centre to be completed in 2030 which will ensure higher capacity and efficiency for the Group's future growth in southern Sweden. Letters of intent have been signed with Witron to use the company's automation technology and with the Municipality of Kungsbacka to lo,Labor / Workforce,0.0531,0.0,hard,needs_review_low_sim,"[""labor_workforce"", ""orders_contracts"", ""admission_delisting""]","[0.0531, 0.0531, 0.0531]"
198c7c20b1e29494,2025-08-20,SKAKO,gmail,,,other,earnings_report,,labor_workforce,Halvårsrapport 2025 for COMPANY,"Halvårsrapport 2025 for COMPANY Offentliggjort: 2025-08-20 15:53:51 CEST COMPANY - Halvårsrapport Halvårsrapport 2025 for COMPANY Til NASDAQ OMX Copenhagen A/S GlobeNewswire Faaborg, den 20. august 2025 Selskabsmeddelelse nr. 7/2025 COMPANY leverer en fremgang i omsætningen på 13%, men et fald i EBIT på 3,4 mio. kr. ""Vi er ikke tilfredse med den negative udvikling i EBIT og at fremgangen i omsætningen kun blev på 13%. Dette skyldes forsinket opstart af OCP-projekterne, hvor vi havde skaleret organisation op til det højere forventede aktivitetsniveau allerede fra årets start. Faldet i EBIT skyl",Labor / Workforce,0.0538,0.0001,hard,needs_review_low_sim,"[""labor_workforce"", ""other_corporate_update"", ""earnings_report""]","[0.0538, 0.0537, 0.0531]"
198c614decab1310,2025-08-20,Sweden BuyersClub AB,gmail,,,other,other_corporate_update,,labor_workforce,COMPANY bjuder in till presentation av kvartalsrapporten för Q2 den 26 augusti 2025,"COMPANY bjuder in till presentation av kvartalsrapporten för Q2 den 26 augusti 2025 Publicerad: 2025-08-20 08:05:00 CEST COMPANY - Nyheter för investerare COMPANY bjuder in till presentation av kvartalsrapporten för Q2 den 26 augusti 2025 COMPANY bjuder in aktieägare och intresserade till en digital presentation av kvartalsrapporten för det andra kvartalet 2025, tisdagen den 26 augusti 2025 kl. 11:00. Syftet är att ge en uppdatering om året hittills, hur hösten kan slå många rekord samt hur medlemsintäkter återgår till tillväxt. Ledningen planerar att göra kvartalspresentationer till en återko",Labor / Workforce,0.0531,0.0001,hard,needs_review_low_sim,"[""labor_workforce"", ""other_corporate_update"", ""pdmr_managers_transactions""]","[0.0531, 0.0531, 0.053]"
198efcc871ca1030,2025-08-28,Axfood AB,gmail,,,other,orders_contracts,,labor_workforce,Avsiktsförklaringar tecknade för nytt högautomatiserat logistikcenter i Kungsbacka,Avsiktsförklaringar tecknade för nytt högautomatiserat logistikcenter i Kungsbacka Publicerad: 2025-08-28 10:30:00 CEST COMPANY - Övrig information som ska lämnas enligt börsens regler Avsiktsförklaringar tecknade för nytt högautomatiserat logistikcenter i Kungsbacka COMPANY planerar för att etablera ett nytt högautomatiserat logistikcenter som ska stå klart 2030 och som ska säkra ökad kapacitet och effektivitet för koncernens framtida tillväxt i södra Sverige. Avsiktsförklaring har tecknats med Witron om att använda bolagets automationsteknologi och med Kungsbacka kommun om att förlägga logis,Labor / Workforce,0.0532,0.0001,hard,needs_review_low_sim,"[""labor_workforce"", ""admission_delisting"", ""share_buyback""]","[0.0532, 0.0531, 0.053]"
1977dc3719601308,2025-06-17,Finnair,gmail,,,other,labor_workforce,,labor_workforce,COMPANY to cancel approximately 128 flights due to industrial action at Helsinki Airport on 19 June,"[*] COMPANY to cancel approximately 128 flights due to industrial action at Helsinki Airport on 19 June The Finnish Aviation Union IAU has announced industrial action at COMPANY's home hub, Helsinki Airport, causing extensive disruptions to traffic on Thursday, 19 June. The four-hour industrial actions target different work shifts and thus affect many functions essential also to COMPANY's flights throughout the day, such as ground handling operations and catering services. As industrial action will cause significant disruptions to the operation of flights, COMPANY will have to cancel approxima",Labor / Workforce,0.0536,0.0002,hard,needs_review_low_sim,"[""labor_workforce"", ""admission_delisting"", ""incidents_controversies""]","[0.0536, 0.0535, 0.0534]"
198c0ea0a822fbcd,2025-08-19,NCC AB,gmail,,,other,orders_contracts,,labor_workforce,COMPANY to expand Bålforsen waterworks,"COMPANY to expand Bålforsen waterworks Published: 2025-08-19 08:00:00 CEST COMPANY - Investor News COMPANY to expand Bålforsen waterworks COMPANY has been commissioned by the energy company Uniper to expand the Bålforsen hydropower plant in Lycksele. The project encompasses the installation of a new turbine to increase the capacity and efficiency of the plant. The order value is approximately SEK 200 million. Image: Uniper ""The Umeälven expansion is an important project as it is fully aligned with our strategy to expand our supply of flexible, green energy,"" says Jonny Arrehag, Program Manager",Labor / Workforce,0.0536,0.0004,hard,needs_review_low_sim,"[""labor_workforce"", ""product_launch_partnership"", ""orders_contracts""]","[0.0536, 0.0532, 0.0532]"
197ca5e2ef2ed55e,2025-07-02,Finnair,gmail,,,other,labor_workforce,,labor_workforce,COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly,"[*] COMPANY cancels approximately 80 flights on July 4 due to industrial action - Customers are being contacted directly The Finnish Aviation Union (IAU) has announced industrial action on Friday, July 4, at Helsinki Airport. If the planned actions are implemented, they will impact all essential ground services related to COMPANY flights. Due to the planned industrial action, COMPANY will have to cancel approximately 80 flights on Friday, July 4. These cancellations will affect the travel plans of roughly 8000 customers. Customers with bookings on July 4 will receive information from COMPANY i",Labor / Workforce,0.0536,0.0004,hard,needs_review_low_sim,"[""labor_workforce"", ""admission_delisting"", ""personnel_management_change""]","[0.0536, 0.0532, 0.0532]"
198e51265b9f4a7e,2025-08-26,Epiroc,gmail,,,other,other_corporate_update,,labor_workforce,COMPANY breaks ground on new production and R&D facility in India,"[*] COMPANY breaks ground on new production and R&D facility in India Stockholm, Sweden: COMPANY, a leading productivity and sustainability partner for the mining and infrastructure industries, today broke ground on a new production and R&D facility in Nashik, India. The new facility is part of COMPANY's commitment to support customers in India and globally with top-quality products and solutions that strengthen safety and productivity. The new site will develop, innovate and produce underground and surface equipment for mining and construction customers. The facility will include buildings fo",Labor / Workforce,0.0539,0.0006,hard,needs_review_low_sim,"[""labor_workforce"", ""product_launch_partnership"", ""share_buyback""]","[0.0539, 0.0533, 0.053]"
198f484f30a4bf1a,2025-08-29,Epiroc Aktiebolag,gmail,,,other,product_launch_partnership,,labor_workforce,COMPANY samarbetar med Hindustan Zinc kring digital lösning för stärkt säkerhet och undvikande av kollisioner i indiska gruvor,"COMPANY samarbetar med Hindustan Zinc kring digital lösning för stärkt säkerhet och undvikande av kollisioner i indiska gruvor Publicerad: 2025-08-29 08:30:00 CEST COMPANY - Nyheter för investerare COMPANY samarbetar med Hindustan Zinc kring digital lösning för stärkt säkerhet och undvikande av kollisioner i indiska gruvor Stockholm: COMPANY, en ledande produktivitets- och hållbarhetspartner för gruv- och infrastrukturindustrierna, har ingått ett strategiskt partnerskap med Hindustan Zinc Limited i Indien för att tillhandahålla Epirocs antikollisionssystem. Den digitala lösningen bidrar till a",Labor / Workforce,0.0542,0.001,hard,needs_review_low_sim,"[""labor_workforce"", ""product_launch_partnership"", ""admission_delisting""]","[0.0542, 0.0532, 0.0528]"
197d288011dac25e,2025-07-03,Alvotech,gmail,,,other,equity_actions_non_buyback,,legal_regulatory_compliance,Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers,"July 3, 2025 7:02 PM EDT Notification for the purposes of article 13 of the Luxembourg law of 11 January 2008 on transparency requirements for issuers View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",Legal / Regulatory / Compliance,0.0532,0.0,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""admission_delisting"", ""debt_bond_issue""]","[0.0532, 0.0532, 0.0531]"
198d0bd1c1f69f82,2025-08-22,Nokian Tyres plc,gmail,,,other,legal_regulatory_compliance,,legal_regulatory_compliance,COMPANY Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista,"COMPANY Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista Julkaistu: 2025-08-22 09:45:00 CEST COMPANY - Suurimmat osakkeenomistajat - tiedote COMPANY Renkaat: Arvopaperimarkkinalain 9 luvun 10 §:n mukainen ilmoitus omistusosuuden muutoksista COMPANY Renkaat Oyj Pörssitiedote 22.8.2025 klo 10.45 COMPANY Renkaat on vastaanottanut 21.8.2025 Arvopaperimarkkinalain 9. luvun 5. pykälän mukaisen ilmoituksen Société Générale SA:lta (SG SA), jonka mukaisesti Société Générale SA:n omistus rahoitusvälineiden kautta sekä yhteenlaskettu omistusosuus COMPANY Renkaid",Legal / Regulatory / Compliance,0.0534,0.0,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""equity_actions_non_buyback"", ""share_buyback""]","[0.0534, 0.0533, 0.0532]"
198e007995dcce87,2025-08-25,BioArctic,gmail,,,other,product_launch_partnership,,legal_regulatory_compliance,Leqembi® (lecanemab) launched in the EU today,"[*] Leqembi® (lecanemab) launched in the EU today Stockholm, August 25, 2025 - COMPANY's (publ) (Nasdaq Stockholm: BIOA B) partner Eisai announced today that the launch of Leqembi in the EU started in Austria on August 25, 2025, and will be launched in Germany on September 1, 2025. Leqembi received the European Commission (EC) approval in April 2025 as the first therapy that targets an underlying cause of Alzheimer's disease (AD). It is indicated for the treatment of adult patients with a clinical diagnosis of mild cognitive impairment (MCI) and mild dementia due to AD (early AD) who are apoli",Legal / Regulatory / Compliance,0.0531,0.0,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""product_launch_partnership"", ""equity_actions_non_buyback""]","[0.0531, 0.0531, 0.053]"
198f44e0205ccd94,2025-08-29,Cinclus Pharma Holding AB,gmail,,,other,product_launch_partnership,,legal_regulatory_compliance,COMPANY Pharma to initiate HEEALING 1 Phase III study of linaprazan glurate in patients with Erosive Gastroesophageal Reflux Disease (GERD),"COMPANY Pharma to initiate HEEALING 1 Phase III study of linaprazan glurate in patients with Erosive Gastroesophageal Reflux Disease (GERD) Published: 2025-08-29 07:30:00 CEST COMPANY - Inside information COMPANY Pharma to initiate HEEALING 1 Phase III study of linaprazan glurate in patients with Erosive Gastroesophageal Reflux Disease (GERD) COMPANY (publ), a clinical-stage pharmaceutical company developing the next generation of treatments for acid-related diseases, today announced the initiation of its Phase III HEEALING 1 study after receiving positive feedback from regulatory authorities.",Legal / Regulatory / Compliance,0.0531,0.0,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""earnings_report"", ""admission_delisting""]","[0.0531, 0.0531, 0.053]"
198d041773395e77,2025-08-22,Besqab AB(publ),gmail,,,other,legal_regulatory_compliance,,legal_regulatory_compliance,Zoning Plan Approved for COMPANY's Residential Project with 50 New Homes in Nacka,"Zoning Plan Approved for COMPANY's Residential Project with 50 New Homes in Nacka Published: 2025-08-22 07:30:00 CEST COMPANY - Investor News Zoning Plan Approved for COMPANY's Residential Project with 50 New Homes in Nacka The zoning plan for COMPANY's (publ) (""COMPANY"") Saltängen project in Nacka has now gained legal force. Construction of the approximately 50 new homes is expected to begin in 2026. Magnus Andersson, CEO COMPANY says: ""We look forward to continuing the development of another sustainable housing project in an attractive location within Nacka Municipality. For projects like th",Legal / Regulatory / Compliance,0.053,0.0001,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""admission_listing"", ""admission_delisting""]","[0.053, 0.0529, 0.0529]"
197e883a23c06d45,2025-07-08,Alfa Laval,gmail,,,other,mna,,legal_regulatory_compliance,COMPANY completes acquisition of cryogenic business from French group Fives,"[*] COMPANY completes acquisition of cryogenic business from French group Fives COMPANY has completed the acquisition of the cryogenics business unit of Fives (Fives Energy Cryogenics), a world-leading expert in cryogenic heat transfer and pump technologies. This acquisition marks a strategic extension of COMPANY's portfolio, underscoring its dedication to pioneering innovative solutions in the energy sector. The acquisition of Fives Energy Cryogenics introduces a strong technology platform, further positioning COMPANY to support the global shift towards cleaner energy. The heat exchangers and",Legal / Regulatory / Compliance,0.0532,0.0001,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""equity_actions_non_buyback"", ""orders_contracts""]","[0.0532, 0.0531, 0.053]"
198f0fa76a89f61a,2025-08-28,Prostatype Genomics AB,gmail,,,other,legal_regulatory_compliance,,legal_regulatory_compliance,Update regarding COMPANY Genomics' application to Medicare concerning reimbursement for COMPANY® in USA,"Update regarding COMPANY Genomics' application to Medicare concerning reimbursement for COMPANY® in USA Published: 2025-08-28 16:00:00 CEST COMPANY - Investor News Update regarding COMPANY Genomics' application to Medicare concerning reimbursement for COMPANY® in USA COMPANY Genomics' application process for reimbursement in the USA with the largest insurer for diagnosed prostate cancer patients, Medicare, is proceeding smoothly. The company still expects approval during the second half of 2025, based on the ongoing progress in the process. In September 2024, COMPANY Genomics initiated the app",Legal / Regulatory / Compliance,0.0533,0.0001,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""dividend"", ""capital_raise_rights_issue""]","[0.0533, 0.0532, 0.0532]"
198180b01b0526d4,2025-07-17,Electrolux Professional Group,gmail,,,other,personnel_management_change,,legal_regulatory_compliance,Management Change in COMPANY,"[*] Management Change in COMPANY Cecilia Swolin has been appointed General Counsel at COMPANY. She will succeed Carolina Tendorf who, as previously announced, will leave the company. ""I am very happy to welcome Cecilia Swolin to COMPANY. She has a strong track record of driving a transformational agenda, as well as building and developing legal functions,"" says Alberto Zanata, President and CEO COMPANY. Cecilia Swolin, a Swedish citizen, has 20 years of experience from various senior legal company positions and law firms. She was most recently General Counsel at Northvolt, and previously held ",Legal / Regulatory / Compliance,0.0533,0.0002,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""other_corporate_update"", ""personnel_management_change""]","[0.0533, 0.0531, 0.0531]"
198c6102555ee637,2025-08-20,Investors House Oyj,gmail,,,other,other_corporate_update,,legal_regulatory_compliance,OVV: Näin nappaat vuokra-asunnon itsellesi - asiantuntijan vinkit kovaan kilpailuun,"OVV: Näin nappaat vuokra-asunnon itsellesi - asiantuntijan vinkit kovaan kilpailuun Julkaistu: 2025-08-20 08:00:00 CEST COMPANY - Sijoittajauutiset OVV: Näin nappaat vuokra-asunnon itsellesi - asiantuntijan vinkit kovaan kilpailuun COMPANY Lehdistötiedote 20.8.2025 klo 9.00 OVV: Näin nappaat vuokra-asunnon itsellesi - asiantuntijan vinkit kovaan kilpailuun Vuokra-asunnoista on erityisesti heinä-elokuun aikana kovaa kysyntää, kun uudet opiskelijat hakevat asuntoja korkeakoulu- ja yliopistokaupungeissa. Tänä vuonna kysyntä on normaalia vilkkaampaa, sillä opiskelijat siirtyivät yleisen asumistuen",Legal / Regulatory / Compliance,0.0546,0.0004,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""credit_ratings"", ""equity_actions_non_buyback""]","[0.0546, 0.0542, 0.0536]"
198f01ec21dbbca9,2025-08-28,Piippo Oyj,gmail,,,other,legal_regulatory_compliance,,legal_regulatory_compliance,Sisäpiiritieto: COMPANY on allekirjoittanut sitovan esisopimuksen Manillan Oy:n koko osakekannan myymisestä Inka Oy:lle,"Sisäpiiritieto: COMPANY on allekirjoittanut sitovan esisopimuksen Manillan Oy:n koko osakekannan myymisestä Inka Oy:lle Julkaistu: 2025-08-28 12:00:00 CEST COMPANY - Sisäpiiritieto Sisäpiiritieto: COMPANY on allekirjoittanut sitovan esisopimuksen Manillan Oy:n koko osakekannan myymisestä Inka Oy:lle 28.8.2025 13:00:00 EEST | COMPANY | Sisäpiiritieto COMPANY ("" Myyjä "" tai "" COMPANY "") ja Inka Oy ("" Ostaja "" tai "" Inka "") ovat allekirjoittaneet tänään 28.8.2025 sitovan esisopimuksen ("" esisopimus ""), jossa Inka ostaa 100 % Manilla Oy:n ("" Yhtiö "" tai "" Manilla "") osakkeista ("" Kauppa ""). Esisop",Legal / Regulatory / Compliance,0.0551,0.0008,hard,needs_review_low_sim,"[""legal_regulatory_compliance"", ""credit_ratings"", ""equity_actions_non_buyback""]","[0.0551, 0.0543, 0.0531]"
198cb64703c35661,2025-08-21,Axolot Solutions Holding AB,gmail,,,other,orders_contracts,,mna,Designkontrakt för AxoPur tecknat med stor mjukpapperstillverkare,Designkontrakt för AxoPur tecknat med stor mjukpapperstillverkare Publicerad: 2025-08-21 08:50:00 CEST COMPANY - Nyheter för investerare Designkontrakt för AxoPur tecknat med stor mjukpapperstillverkare Axolots intressebolag Mellifiq har ingått ett avtal med en av Sveriges mest ansedda mjukpapperstillverkare avseende design av en fullskalig vattenreningsanläggning för rening av utgående processvatten från dess pappersbruk. Uppdraget är ännu ett kvitto på attraktiviteten av AxoPur ® och elektrokoagulation som en effektiv och hållbar lösning på processindustrins vattenutmaningar. Anläggningen so,M&A,0.0531,0.0001,hard,needs_review_low_sim,"[""mna"", ""product_launch_partnership"", ""admission_delisting""]","[0.0531, 0.053, 0.0529]"
198bbfa67cdb4195,2025-08-18,Bilia,gmail,,,other,mna,,mna,COMPANY acquires the Jaguar and Land Rover business from Sandven AS in Norway,"COMPANY has reached an agreement to acquire the business of Jaguar and Land Rover today conducted by Sandven AS. The business includes sales of new and used cars as well as service operations and is conducted in a modern full-service facility with an attractive location in Bergen. The takeover is expected to take place on September 20, 2025, and is conditional on the approval of the competition authority. During the 2024 financial year, Sandven AS had sales of approximately NOK 280 million with an operating margin of 3.5 percent. The number of employees was 29 at the end of 2024. The purchase ",M&A,0.0534,0.0001,hard,needs_review_low_sim,"[""mna"", ""product_launch_partnership"", ""pdmr_managers_transactions""]","[0.0534, 0.0533, 0.0531]"
198d17d51b24ce42,2025-08-22,Boliden AB,gmail,,,other,personnel_management_change,,mna,Linn Andersson ny medlem i Bolidens koncernledning,"Linn Andersson ny medlem i Bolidens koncernledning Publicerad: 2025-08-22 13:15:00 CEST COMPANY - Nyheter för investerare Linn Andersson ny medlem i Bolidens koncernledning Linn Andersson har utsetts till EVP Strategy and CTO. Rollen, vilken är ny i Bolidens koncernledning, innefattar övergripande ansvar för strategi-, affärs- och teknologiutveckling samt inköp. - Linn Andersson har en solid erfarenhet av vår verksamhet i kombination med mycket goda ledaregenskaper. Hon kommer därigenom tillföra ytterligare värdefull kompetens till koncernledningen och bidra till att stärka förutsättningarna f",M&A,0.0534,0.0001,hard,needs_review_low_sim,"[""mna"", ""personnel_management_change"", ""debt_bond_issue""]","[0.0534, 0.0533, 0.053]"
1980a18b7c989e16,2025-07-14,AFRY,gmail,,,other,mna,,mna,"COMPANY to acquire Reta Engenharia, a Brazilian industry leader in project and construction management services","[*] COMPANY to acquire Reta Engenharia, a Brazilian industry leader in project and construction management services COMPANY has entered into an agreement to acquire Reta Engenharia (Reta), a Brazilian provider of comprehensive project and construction management services, with a leading foothold in the mining and metals sector. With more than 200 employees, Reta brings strong local expertise that will further strengthen COMPANY's capabilities within core industrial sectors in the Americas. Reta has established itself as a leading provider of high value-added services, with recognized expertise",M&A,0.0531,0.0002,hard,needs_review_low_sim,"[""mna"", ""personnel_management_change"", ""capital_raise_rights_issue""]","[0.0531, 0.053, 0.0529]"
1982db6b5fe665d0,2025-07-21,Arion Bank,gmail,,,other,mna,,mna,Next steps in the merger process,Kvika banki and COMPANY announced on 6 July that the boards of directors of the companies had decided to initiate discussions on merging the companies and have signed a letter of intent to that effect. The aim of the merger is to combine the companies' strengths and to create a robust financial institution which offers comprehensive services for its customers. One of the largest mergers on the Icelandic financial market This represents one of the largest mergers undertaken on the Icelandic financial market and the process can be expected to take some time. Regular updates on the status and pro,M&A,0.0534,0.0002,hard,needs_review_low_sim,"[""mna"", ""admission_delisting"", ""earnings_report""]","[0.0534, 0.0532, 0.053]"
