press_release_id,release_date,company_name,category,source,source_url,cluster,_silhouette,cid,category_name,cat_sim,cat_margin,decision
198e4f7494df168d,2025-08-26,K-ryhmä,unknown,gmail,,30,0.11065767,earnings_report,Earnings report,0.7543,0.0092,needs_review_margin
198e4f74ff77cccb,2025-08-26,K-ryhmä,unknown,gmail,,2,-0.014077387,earnings_report,Earnings report,0.7977,0.027,needs_review_margin
198e4f7d99afb91e,2025-08-26,BactiQuant A/S,unknown,gmail,,34,0.004196398,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7861,0.0041,needs_review_margin
198e4fed2908d54b,2025-08-26,Bavarian Nordic A/S,unknown,gmail,,27,0.36852887,equity_actions_non_buyback,Equity actions (non-buyback),0.8133,0.0008,needs_review_margin
198e5042fb1cd65b,2025-08-26,Bavarian Nordic A/S,unknown,gmail,,27,0.4421214,share_buyback,Share buyback,0.8194,0.0039,needs_review_margin
198e50c7759f1db2,2025-08-26,Jyske Bank A/S,unknown,gmail,,16,0.019017864,pdmr_managers_transactions,Managers' transactions (PDMR),0.8312,0.0291,needs_review_margin
198e510d9f669c02,2025-08-26,BioInvent International AB,unknown,gmail,,3,-0.089197926,guidance_outlook,Guidance / Outlook,0.8042,0.0082,needs_review_margin
198e511c04d77dab,2025-08-26,CirChem AB,unknown,gmail,,21,-0.1785722,sustainability_esg,Sustainability / ESG,0.7574,0.0051,needs_review_margin
198e511c2d8647d4,2025-08-26,Tamtron Group Oyj,unknown,gmail,,0,0.14640711,admission_delisting,Delisting / Trading halt,0.7799,0.0082,needs_review_margin
198e511c4ca3e470,2025-08-26,Prostatype Genomics AB,unknown,gmail,,3,-0.023256402,share_buyback,Share buyback,0.7861,0.0033,needs_review_margin
198e511d0820b40a,2025-08-26,BioInvent International AB,unknown,gmail,,3,-0.07589184,earnings_report,Earnings report,0.7951,0.0013,needs_review_margin
198e511e8875f175,2025-08-26,Brilliant Future AB,unknown,gmail,,21,-0.04029678,personnel_management_change,Personnel / Management change,0.7812,0.0,needs_review_margin
198e5120050da181,2025-08-26,Epiroc Aktiebolag,unknown,gmail,,21,-0.0073029897,capital_raise_rights_issue,Capital raise / Rights issue,0.7523,0.0028,needs_review_margin
198e512050a63770,2025-08-26,XP Chemistries AB,unknown,gmail,,21,-0.10295807,admission_delisting,Delisting / Trading halt,0.7781,0.0,needs_review_margin
198e5120aa42ebbe,2025-08-26,Safello Group AB,unknown,gmail,,21,-0.03489061,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7728,0.0003,needs_review_margin
198e5120baae8210,2025-08-26,Safello Group AB,unknown,gmail,,5,-0.05413738,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7859,0.0064,needs_review_margin
198e5120c1a02cf8,2025-08-26,Epiroc Aktiebolag,unknown,gmail,,1,-0.042449947,labor_workforce,Labor / Workforce,0.7616,0.0037,needs_review_margin
198e5121b2a54ed7,2025-08-26,Ziklo Bank AB,unknown,gmail,,31,0.17925936,equity_actions_non_buyback,Equity actions (non-buyback),0.7815,0.0015,needs_review_margin
198e5122127648aa,2025-08-26,Nordic LEVEL Group AB,unknown,gmail,,31,0.21824652,earnings_report,Earnings report,0.7933,0.0051,needs_review_margin
198e51265b9f4a7e,2025-08-26,Epiroc,unknown,gmail,,1,-0.037176825,labor_workforce,Labor / Workforce,0.7632,0.0045,needs_review_margin
198e516d67c53274,2025-08-26,Sectra,unknown,gmail,,3,-0.038092628,incidents_controversies,Incidents / Controversies,0.7767,0.0005,needs_review_margin
198e51fd91e0c4d4,2025-08-26,Corline Biomedical AB,unknown,gmail,,31,0.13668354,earnings_report,Earnings report,0.7729,0.0036,needs_review_margin
198e52d3633355f7,2025-08-26,Investeringsforeningen BankInvest,unknown,gmail,,19,0.106666006,admission_delisting,Delisting / Trading halt,0.7878,0.0014,needs_review_margin
198e52d3a79996f3,2025-08-26,Clavister AB,unknown,gmail,,1,-0.08519287,incidents_controversies,Incidents / Controversies,0.7802,0.0032,needs_review_margin
198e52d3cd29d507,2025-08-26,Alm. Brand A/S,unknown,gmail,,2,-0.05553683,earnings_report,Earnings report,0.8039,0.0076,needs_review_margin
198e53aec80db0a3,2025-08-26,NORDEN,unknown,gmail,,35,0.61385894,pdmr_managers_transactions,Managers' transactions (PDMR),0.7697,0.0017,needs_review_margin
198e53b00844309e,2025-08-26,NORDEN,unknown,gmail,,35,0.5956902,share_buyback,Share buyback,0.8078,0.0041,needs_review_margin
198e548af63b9646,2025-08-26,Nasdaq Company News,unknown,gmail,,16,-0.034549296,equity_actions_non_buyback,Equity actions (non-buyback),0.7808,0.0029,needs_review_margin
198e548e5fe51c7c,2025-08-26,Neste Oyj,unknown,gmail,,0,0.203655,equity_actions_non_buyback,Equity actions (non-buyback),0.7975,0.002,needs_review_margin
198e548e8d86ed7d,2025-08-26,Electrolux Professional AB,unknown,gmail,,37,0.47411904,guidance_outlook,Guidance / Outlook,0.7786,0.0003,needs_review_margin
198e548ebbeaf815,2025-08-26,Electrolux Professional AB,unknown,gmail,,37,0.34107465,personnel_management_change,Personnel / Management change,0.7592,0.0014,needs_review_margin
198e548f5a467617,2025-08-26,Neste Corporation,unknown,gmail,,16,-0.029404765,equity_actions_non_buyback,Equity actions (non-buyback),0.833,0.0064,needs_review_margin
198e5492254f2820,2025-08-26,Electrolux Professional Group,unknown,gmail,,37,0.46318075,product_launch_partnership,Product / Launch / Partnership,0.7686,0.0004,needs_review_margin
198e5495f0a42806,2025-08-26,Neste,unknown,gmail,,16,-0.02537604,equity_actions_non_buyback,Equity actions (non-buyback),0.8252,0.0079,needs_review_margin
198e5520d66d0471,2025-08-26,Balco Group AB,unknown,gmail,,1,-0.1139121,guidance_outlook,Guidance / Outlook,0.7725,0.0014,needs_review_margin
198e5520e9006b72,2025-08-26,Balco Group AB,unknown,gmail,,21,-0.05027391,equity_actions_non_buyback,Equity actions (non-buyback),0.7477,0.0026,needs_review_margin
198e5544f70c8211,2025-08-26,Nasdaq Company News,unknown,gmail,,4,0.4624548,debt_bond_issue,Debt / Bond issue,0.8037,0.0137,needs_review_margin
198e56428fd615a7,2025-08-26,Panostaja Oyj,unknown,gmail,,28,-0.02859829,equity_actions_non_buyback,Equity actions (non-buyback),0.7974,0.0039,needs_review_margin
198e564290b66f75,2025-08-26,KlaraBo Sverige AB,unknown,gmail,,33,-0.03842548,capital_raise_rights_issue,Capital raise / Rights issue,0.7673,0.0012,needs_review_margin
198e5642b3ac3c59,2025-08-26,HRC World Plc,unknown,gmail,,12,-0.075012974,capital_raise_rights_issue,Capital raise / Rights issue,0.8369,0.006,needs_review_margin
198e5649d902bab1,2025-08-26,Fabege,unknown,gmail,,21,-0.009400346,admission_listing,Admission / Listing,0.7642,0.0064,needs_review_margin
198e571dd8b6bf0b,2025-08-26,Nasdaq Company News,unknown,gmail,,16,-0.012365218,equity_actions_non_buyback,Equity actions (non-buyback),0.7898,0.0139,needs_review_margin
198e571e20e3bcf9,2025-08-26,Ortivus AB,unknown,gmail,,3,-0.10144058,orders_contracts,Orders / Contracts,0.7915,0.0028,needs_review_margin
198e5737deb93920,2025-08-26,Sýn hf.,unknown,gmail,,29,0.25110948,guidance_outlook,Guidance / Outlook,0.7782,0.0049,needs_review_margin
198e57f9cbe06843,2025-08-26,Keskisuomalainen Oyj,unknown,gmail,,30,-9.8614735e-05,earnings_report,Earnings report,0.7705,0.0117,needs_review_margin
198e58d0226916e1,2025-08-26,Nasdaq Company News,unknown,gmail,,36,0.2737637,guidance_outlook,Guidance / Outlook,0.7686,0.0019,needs_review_margin
198e58d5b229b2c3,2025-08-26,Kaldalón hf.,unknown,gmail,,12,-0.049361527,admission_listing,Admission / Listing,0.787,0.0062,needs_review_margin
198e58e684fc3721,2025-08-26,Nasdaq Company News,unknown,gmail,,12,0.003973,equity_actions_non_buyback,Equity actions (non-buyback),0.8126,0.0028,needs_review_margin
198e590847731cf1,2025-08-26,Nasdaq Company News,unknown,gmail,,16,-0.16511421,admission_delisting,Delisting / Trading halt,0.8269,0.0071,needs_review_margin
198e59831e76db7a,2025-08-26,Erria A/S,unknown,gmail,,34,0.14395966,guidance_outlook,Guidance / Outlook,0.776,0.0028,needs_review_margin
198e59b14a89408f,2025-08-26,Iceland Seafood International hf.,unknown,gmail,,2,-0.06546066,earnings_report,Earnings report,0.8098,0.0177,needs_review_margin
198e59b1c1639b8a,2025-08-26,United Bankers Oyj,unknown,gmail,,16,-0.1519805,pdmr_managers_transactions,Managers' transactions (PDMR),0.8021,0.0026,needs_review_margin
198e59ced05aabdd,2025-08-26,Svolder AB,unknown,gmail,,31,0.104620725,equity_actions_non_buyback,Equity actions (non-buyback),0.7566,0.0124,needs_review_margin
198e5a8d317da284,2025-08-26,SolTech Energy Sweden AB,unknown,gmail,,1,-0.12847395,share_buyback,Share buyback,0.7675,0.0017,needs_review_margin
198e5a8e877ba66d,2025-08-26,Työllisyysrahasto,unknown,gmail,,7,0.1547806,personnel_management_change,Personnel / Management change,0.8108,0.0003,needs_review_margin
198e5b37de3fb12b,2025-08-26,Brim hf.,unknown,gmail,,29,0.2557497,guidance_outlook,Guidance / Outlook,0.7785,0.0038,needs_review_margin
198e5b47cf1bb905,2025-08-26,Eik fasteignafélag hf.,unknown,gmail,,29,0.27351138,equity_actions_non_buyback,Equity actions (non-buyback),0.7966,0.0087,needs_review_margin
198e5b6a20bb4476,2025-08-26,YIT,unknown,gmail,,0,0.09795341,equity_actions_non_buyback,Equity actions (non-buyback),0.7597,0.009,needs_review_margin
198e5b6a7de5803e,2025-08-26,YIT,unknown,gmail,,5,-0.060638204,equity_actions_non_buyback,Equity actions (non-buyback),0.787,0.0041,needs_review_margin
198e5bfc32f32489,2025-08-26,Cereno Scientific AB,unknown,gmail,,26,0.118018836,equity_actions_non_buyback,Equity actions (non-buyback),0.783,0.0016,needs_review_margin
198e5bfc46a5e22a,2025-08-26,Cereno Scientific AB,unknown,gmail,,21,-0.011677152,admission_delisting,Delisting / Trading halt,0.7803,1e-04,needs_review_margin
198e5c44c0e19f7f,2025-08-26,SolTech Energy Sweden AB,unknown,gmail,,12,-0.030201262,capital_raise_rights_issue,Capital raise / Rights issue,0.8031,0.0126,needs_review_margin
198e5c8dfcfcc3c5,2025-08-26,Työllisyysrahasto,unknown,gmail,,7,0.07200591,labor_workforce,Labor / Workforce,0.7952,0.0025,needs_review_margin
198e5ed992c6c5dd,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,16,0.031998377,equity_actions_non_buyback,Equity actions (non-buyback),0.8152,0.0056,needs_review_margin
198e5ed9a4849fb0,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,0,0.15073144,equity_actions_non_buyback,Equity actions (non-buyback),0.7918,0.0101,needs_review_margin
198e5ed9e7f25a04,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,31,0.1289695,equity_actions_non_buyback,Equity actions (non-buyback),0.7894,0.0019,needs_review_margin
198e5f160bfb8b1e,2025-08-26,SP Group A/S,unknown,gmail,,16,-0.012410506,pdmr_managers_transactions,Managers' transactions (PDMR),0.7704,0.003,needs_review_margin
198e5fb3e0a73bf0,2025-08-26,Witted Megacorp Oyj,unknown,gmail,,0,0.17610124,share_buyback,Share buyback,0.7773,0.004,needs_review_margin
198e608f8fc9407a,2025-08-26,DFDS A/S,unknown,gmail,,28,-0.12022123,admission_delisting,Delisting / Trading halt,0.7846,0.0042,needs_review_margin
198e609a38e6f3c7,2025-08-26,DFDS A/S,unknown,gmail,,1,-0.13362391,admission_delisting,Delisting / Trading halt,0.7787,0.0033,needs_review_margin
198e6121c45c21b4,2025-08-26,XSpray Pharma AB,unknown,gmail,,12,0.019592706,admission_delisting,Delisting / Trading halt,0.8331,0.0006,needs_review_margin
198e625f08e673bf,2025-08-26,Fynske Bank A/S,unknown,gmail,,34,0.16434427,debt_bond_issue,Debt / Bond issue,0.756,0.0028,needs_review_margin
198e62d9bbe4ecce,2025-08-26,Vestjysk Bank A/S,unknown,gmail,,34,0.22063297,earnings_report,Earnings report,0.7762,0.01,needs_review_margin
198e63cdea490518,2025-08-26,Kapitalforeningen Accunia Invest,unknown,gmail,,36,0.1284758,capital_raise_rights_issue,Capital raise / Rights issue,0.7746,0.0011,needs_review_margin
198e63fdf2b7cffd,2025-08-26,Instalco AB,unknown,gmail,,1,-0.08332628,guidance_outlook,Guidance / Outlook,0.7838,0.0049,needs_review_margin
198e63fe19d6ef4f,2025-08-26,Enersense International Oyj,unknown,gmail,,28,-0.048417352,sustainability_esg,Sustainability / ESG,0.7948,0.0015,needs_review_margin
198e63feb08ff243,2025-08-26,Genmab A/S,unknown,gmail,,26,0.110955685,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8045,0.0004,needs_review_margin
198e6400a026f8bb,2025-08-26,Fiskars Oyj Abp,unknown,gmail,,0,0.10937792,equity_actions_non_buyback,Equity actions (non-buyback),0.7881,0.0079,needs_review_margin
198e6400cab9efc3,2025-08-26,HKFoods Plc,unknown,gmail,,7,0.15404426,sustainability_esg,Sustainability / ESG,0.8202,0.0116,needs_review_margin
198e640107c090fb,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,16,-0.00428813,equity_actions_non_buyback,Equity actions (non-buyback),0.817,0.0112,needs_review_margin
198e64012bdbcd9e,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,31,0.10391314,equity_actions_non_buyback,Equity actions (non-buyback),0.7938,0.0118,needs_review_margin
198e64015dd88491,2025-08-26,Aktia Pankki Oyj,unknown,gmail,,0,0.16138543,equity_actions_non_buyback,Equity actions (non-buyback),0.795,0.016,needs_review_margin
198e6401740bb012,2025-08-26,HKFoods Oyj,unknown,gmail,,30,0.03839061,earnings_report,Earnings report,0.7765,0.0018,needs_review_margin
198e64019ccec624,2025-08-26,Fiskars Corporation,unknown,gmail,,16,-0.08809082,equity_actions_non_buyback,Equity actions (non-buyback),0.806,0.0034,needs_review_margin
198e644df2a9ae7f,2025-08-26,Nasdaq Company News,unknown,gmail,,36,0.2207452,guidance_outlook,Guidance / Outlook,0.7687,0.0058,needs_review_margin
198e646097a2f682,2025-08-26,Nasdaq Company News,unknown,gmail,,4,0.49021167,debt_bond_issue,Debt / Bond issue,0.7953,0.0118,needs_review_margin
198e646a3d8ee4f2,2025-08-26,Nasdaq Company News,unknown,gmail,,10,0.44233152,guidance_outlook,Guidance / Outlook,0.802,0.0138,needs_review_margin
198e6493c7f71b8c,2025-08-26,HKFoods Plc,unknown,gmail,,2,-0.08053849,earnings_report,Earnings report,0.8103,0.0175,needs_review_margin
198e6493ccbc0fc4,2025-08-26,HKFoods Oyj,unknown,gmail,,30,0.025732053,earnings_report,Earnings report,0.7782,0.0116,needs_review_margin
198e64c23551b2c5,2025-08-26,Tresu Investment Holding A/S,unknown,gmail,,2,-0.0506817,earnings_report,Earnings report,0.7951,0.0103,needs_review_margin
198e65236f9aac4f,2025-08-26,Klimator AB,unknown,gmail,,5,-0.15343231,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7784,0.0022,needs_review_margin
198e655d0c3500b6,2025-08-26,Nasdaq Company News,unknown,gmail,,10,0.46167988,admission_delisting,Delisting / Trading halt,0.7829,0.0062,needs_review_margin
198e656bc30b7aef,2025-08-26,Nasdaq Company News,unknown,gmail,,36,0.2915615,dividend,Dividend,0.7845,0.0069,needs_review_margin
198e657cc283c16c,2025-08-26,Nasdaq Company News,unknown,gmail,,10,0.5769892,admission_delisting,Delisting / Trading halt,0.7908,0.0051,needs_review_margin
198e6580a6a20451,2025-08-26,Nasdaq Company News,unknown,gmail,,4,0.5387661,debt_bond_issue,Debt / Bond issue,0.8166,0.0326,needs_review_margin
198e6597c7407d52,2025-08-26,Nasdaq Company News,unknown,gmail,,10,0.56057924,guidance_outlook,Guidance / Outlook,0.7906,0.0092,needs_review_margin
198e65b82062eca5,2025-08-26,Summa Defence Oyj,unknown,gmail,,5,-0.05074412,share_buyback,Share buyback,0.789,0.0012,needs_review_margin
198e65b8957a871c,2025-08-26,Summa Defence Oyj,unknown,gmail,,0,0.09210902,admission_delisting,Delisting / Trading halt,0.7739,0.0032,needs_review_margin
198e65e2301de629,2025-08-26,Nasdaq Company News,unknown,gmail,,36,0.3098949,dividend,Dividend,0.7889,0.0027,needs_review_margin
198e6706dadc043c,2025-08-26,Clemondo Group AB,unknown,gmail,,21,-0.03198481,orders_contracts,Orders / Contracts,0.7647,0.0087,needs_review_margin
198e67630eb4f761,2025-08-26,Alm. Brand A/S,unknown,gmail,,7,0.036201783,equity_actions_non_buyback,Equity actions (non-buyback),0.788,0.0007,needs_review_margin
198e68d752a15e8a,2025-08-26,Dataproces Group A/S,unknown,gmail,,24,0.6755905,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7929,0.0018,needs_review_margin
198e692a3a75c7f2,2025-08-26,Go North Group AB,unknown,gmail,,7,0.19598797,earnings_report,Earnings report,0.7959,0.0118,needs_review_margin
198e693f026f1404,2025-08-26,Genmab A/S,unknown,gmail,,3,-0.044029206,guidance_outlook,Guidance / Outlook,0.8089,0.0017,needs_review_margin
198e6ad20d3f8d52,2025-08-26,TROPHY GAMES Development A/S,unknown,gmail,,2,-0.05840746,guidance_outlook,Guidance / Outlook,0.7853,0.0018,needs_review_margin
198e6adca8c8589a,2025-08-26,AstraZeneca PLC,unknown,gmail,,16,0.043961752,capital_raise_rights_issue,Capital raise / Rights issue,0.8459,0.0076,needs_review_margin
198e6aeab4fbf8b5,2025-08-26,Ecoup Oyj,unknown,gmail,,0,0.0999715,equity_actions_non_buyback,Equity actions (non-buyback),0.7732,0.0102,needs_review_margin
198e6b6fcee17335,2025-08-26,Eik fasteignafélag hf.,unknown,gmail,,29,0.21993457,admission_delisting,Delisting / Trading halt,0.8077,0.0034,needs_review_margin
198e6d72db777789,2025-08-26,Jyske Invest,unknown,gmail,,36,0.13700722,earnings_report,Earnings report,0.7815,0.0041,needs_review_margin
198e6e77896ea455,2025-08-26,Arion Bank hf.,unknown,gmail,,12,-0.033830225,debt_bond_issue,Debt / Bond issue,0.7647,0.0048,needs_review_margin
198e6e779feb1d78,2025-08-26,Arion Bank,unknown,gmail,,12,-0.032670103,equity_actions_non_buyback,Equity actions (non-buyback),0.7881,0.006,needs_review_margin
198e6e85ad439034,2025-08-26,TCM Group A/S,unknown,gmail,,16,-0.02200966,agm_egm_governance,AGM/EGM & governance,0.8099,0.0039,needs_review_margin
198e6f1717a5fc27,2025-08-26,Royal UNIBREW A/S,unknown,gmail,,7,0.3066621,earnings_report,Earnings report,0.8215,0.0103,needs_review_margin
198e6f2654dfc821,2025-08-26,KebNi AB,unknown,gmail,,12,-0.04058129,equity_actions_non_buyback,Equity actions (non-buyback),0.8081,0.0042,needs_review_margin
198e6f4586023fe1,2025-08-26,Nasdaq Company News,unknown,gmail,,7,0.18422551,earnings_report,Earnings report,0.831,0.0143,needs_review_margin
198e6fb90feaa757,2025-08-26,Qlosr Group AB,unknown,gmail,,31,0.12762022,admission_delisting,Delisting / Trading halt,0.7909,0.0064,needs_review_margin
198e6feb7b3f34b6,2025-08-26,Danmarks Skibskredit A/S,unknown,gmail,,2,-0.1507945,earnings_report,Earnings report,0.8056,0.0144,needs_review_margin
198e700244815d24,2025-08-26,Lagercrantz Group AB,unknown,gmail,,12,-0.02950534,share_buyback,Share buyback,0.8409,0.0052,needs_review_margin
198e700278c1153a,2025-08-26,Vaisala,unknown,gmail,,28,-0.021340651,equity_actions_non_buyback,Equity actions (non-buyback),0.7999,0.0021,needs_review_margin
198e70029770318b,2025-08-26,Enersense International Oyj,unknown,gmail,,28,-0.16124278,share_buyback,Share buyback,0.8108,0.0192,needs_review_margin
198e70031ca8d606,2025-08-26,United Bankers Oyj,unknown,gmail,,15,0.22410437,share_buyback,Share buyback,0.7825,0.0082,needs_review_margin
198e7003bd973f33,2025-08-26,Alma Media,unknown,gmail,,11,0.14366649,share_buyback,Share buyback,0.8096,0.0164,needs_review_margin
198e7003e875b712,2025-08-26,Tokmanni Group Oyj,unknown,gmail,,18,0.19709344,equity_actions_non_buyback,Equity actions (non-buyback),0.7475,0.0068,needs_review_margin
198e70040a55cb84,2025-08-26,Tokmanni Group Oyj,unknown,gmail,,18,0.34589255,share_buyback,Share buyback,0.7971,0.0028,needs_review_margin
198e7004175fa58e,2025-08-26,Fiskars Corporation,unknown,gmail,,18,0.21951412,share_buyback,Share buyback,0.8056,0.0138,needs_review_margin
198e70043eb8cec6,2025-08-26,Fiskars Oyj Abp,unknown,gmail,,11,0.13967663,share_buyback,Share buyback,0.7551,0.0054,needs_review_margin
198e70048eeb3023,2025-08-26,Alma Media,unknown,gmail,,11,0.29838842,equity_actions_non_buyback,Equity actions (non-buyback),0.7583,0.0047,needs_review_margin
198e70050b3054cb,2025-08-26,Kojamo Oyj,unknown,gmail,,0,0.03639998,equity_actions_non_buyback,Equity actions (non-buyback),0.765,0.0006,needs_review_margin
198e70051f0de14b,2025-08-26,Kojamo Oyj,unknown,gmail,,18,0.13647488,share_buyback,Share buyback,0.8114,0.0093,needs_review_margin
198e7014da6be199,2025-08-26,Government Debt Management,unknown,gmail,,16,-0.012642666,debt_bond_issue,Debt / Bond issue,0.8016,0.0172,needs_review_margin
198e7052b114af7b,2025-08-26,Royal UNIBREW A/S,unknown,gmail,,6,0.19259155,share_buyback,Share buyback,0.8453,0.0238,needs_review_margin
198e71b9ba1324bc,2025-08-26,Nyfosa AB,unknown,gmail,,12,-0.08408344,debt_bond_issue,Debt / Bond issue,0.8171,0.0209,needs_review_margin
198e71ba7b260e00,2025-08-26,ACF III slhf.,unknown,gmail,,29,0.19334278,capital_raise_rights_issue,Capital raise / Rights issue,0.7801,0.0031,needs_review_margin
198e71baac383a20,2025-08-26,Nyfosa,unknown,gmail,,12,-0.058186866,debt_bond_issue,Debt / Bond issue,0.81,0.0199,needs_review_margin
198e71bb0f919db5,2025-08-26,Kemira Oyj,unknown,gmail,,11,0.25677764,share_buyback,Share buyback,0.8043,0.0072,needs_review_margin
198e71bb55f14af0,2025-08-26,Kemira Oyj,unknown,gmail,,11,0.2775985,equity_actions_non_buyback,Equity actions (non-buyback),0.7632,0.0072,needs_review_margin
198e71bd8edc6a2b,2025-08-26,Alda Credit Fund II slhf.,unknown,gmail,,29,0.21873516,dividend,Dividend,0.7674,0.0025,needs_review_margin
198e71bfa2a49dee,2025-08-26,Alda Credit Fund slhf.,unknown,gmail,,29,0.23470022,dividend,Dividend,0.7707,0.0008,needs_review_margin
198e71c205738b76,2025-08-26,Nasdaq Company News,unknown,gmail,,29,0.21839978,dividend,Dividend,0.7793,0.0015,needs_review_margin
198e7429319409bf,2025-08-26,Eimskipafélag Íslands hf.,unknown,gmail,,7,0.25603434,admission_delisting,Delisting / Trading halt,0.8075,0.002,needs_review_margin
198e752a4c4df422,2025-08-26,Precio Fishbone AB,unknown,gmail,,31,0.15226461,earnings_report,Earnings report,0.7994,0.018,needs_review_margin
198e77d2049ec6f0,2025-08-26,Íþaka fasteignir ehf.,unknown,gmail,,29,0.3109284,capital_raise_rights_issue,Capital raise / Rights issue,0.7893,0.0017,needs_review_margin
198e781245965ad3,2025-08-26,Danmarks Skibskredit A/S,unknown,gmail,,12,-0.07613707,capital_raise_rights_issue,Capital raise / Rights issue,0.7969,0.0064,needs_review_margin
198e787123b96cdd,2025-08-26,IS Fyrirtækjalánasjóður hs.,unknown,gmail,,29,0.28974774,debt_bond_issue,Debt / Bond issue,0.7692,0.0022,needs_review_margin
198e78b83303b470,2025-08-26,IS Kredit SPV 21 hs.,unknown,gmail,,29,0.25220254,debt_bond_issue,Debt / Bond issue,0.7835,0.0092,needs_review_margin
198e7a4f6d976913,2025-08-26,Castellum AB,unknown,gmail,,28,-0.025051158,personnel_management_change,Personnel / Management change,0.7828,0.0103,needs_review_margin
198e7a4fc975e7db,2025-08-26,Castellum,unknown,gmail,,28,-0.028240668,personnel_management_change,Personnel / Management change,0.7844,0.0148,needs_review_margin
198e7a527219d6ac,2025-08-26,Gabather AB,unknown,gmail,,21,-0.07482067,capital_raise_rights_issue,Capital raise / Rights issue,0.7789,0.0047,needs_review_margin
198e7dbece2e3491,2025-08-26,Nordea Bank Oyj,unknown,gmail,,15,0.41435024,share_buyback,Share buyback,0.769,0.0019,needs_review_margin
198e7dbfb0ac582c,2025-08-26,Sunborn International Plc,unknown,gmail,,0,0.116599016,earnings_report,Earnings report,0.7811,0.0004,needs_review_margin
198e7dbff89c0619,2025-08-26,Nordea Bank Abp,unknown,gmail,,15,0.47637787,equity_actions_non_buyback,Equity actions (non-buyback),0.7902,0.0,needs_review_margin
198e7dc072459153,2025-08-26,Nordea Bank Abp,unknown,gmail,,15,0.43296364,share_buyback,Share buyback,0.8277,0.0222,needs_review_margin
198e7dc4f0113755,2025-08-26,Nordea,unknown,gmail,,15,0.43464154,share_buyback,Share buyback,0.8203,0.0188,needs_review_margin
198e809ca71de089,2025-08-26,Sunborn London Oyj,unknown,gmail,,7,0.11214149,debt_bond_issue,Debt / Bond issue,0.7906,0.0015,needs_review_margin
198e82e504e42ff2,2025-08-26,John Bean Technologies Corporation,unknown,gmail,,17,0.15445481,equity_actions_non_buyback,Equity actions (non-buyback),0.7781,0.002,needs_review_margin
198e84d14870f449,2025-08-26,ALK,unknown,gmail,,17,0.60596955,equity_actions_non_buyback,Equity actions (non-buyback),0.8083,0.0139,needs_review_margin
198e85fcdc614229,2025-08-26,Alvotech Investor Relations,unknown,gmail,,8,0.8843955,equity_actions_non_buyback,Equity actions (non-buyback),0.7938,0.0083,needs_review_margin
198e9e5b7fdba36a,2025-08-27,Dicot Pharma AB,unknown,gmail,,3,-0.058309276,equity_actions_non_buyback,Equity actions (non-buyback),0.7767,0.0036,needs_review_margin
198e9e5bee4f8141,2025-08-27,IRLAB Therapeutics AB,unknown,gmail,,26,-0.0025416773,share_buyback,Share buyback,0.8102,0.0006,needs_review_margin
198e9e5c0f3c393a,2025-08-27,Digital Workforce Services Oyj,unknown,gmail,,12,-0.06018808,equity_actions_non_buyback,Equity actions (non-buyback),0.8094,0.0011,needs_review_margin
198e9e5c2094075e,2025-08-27,Nanexa AB,unknown,gmail,,26,-0.027022477,equity_actions_non_buyback,Equity actions (non-buyback),0.8112,0.0015,needs_review_margin
198e9e5c9ff029bc,2025-08-27,Enity Holding AB,unknown,gmail,,31,0.22992475,capital_raise_rights_issue,Capital raise / Rights issue,0.79,0.002,needs_review_margin
198e9e5cbe5e336e,2025-08-27,Enity Bank Group AB,unknown,gmail,,7,0.1484814,equity_actions_non_buyback,Equity actions (non-buyback),0.8,0.0036,needs_review_margin
198e9e5cddfeae66,2025-08-27,Smart Eye AB,unknown,gmail,,7,0.28250328,earnings_report,Earnings report,0.818,0.0051,needs_review_margin
198e9e5d43b7c9c1,2025-08-27,Enity Holding AB,unknown,gmail,,7,0.19855745,equity_actions_non_buyback,Equity actions (non-buyback),0.8102,0.0029,needs_review_margin
198e9e5d63398be2,2025-08-27,AcouSort AB,unknown,gmail,,3,-0.14455523,capital_raise_rights_issue,Capital raise / Rights issue,0.8208,0.0036,needs_review_margin
198e9e5d74ffb45a,2025-08-27,Enity Bank Group AB,unknown,gmail,,31,0.18905756,debt_bond_issue,Debt / Bond issue,0.7895,0.003,needs_review_margin
198e9e5f1ea38e53,2025-08-27,Inission AB,unknown,gmail,,31,0.04889796,earnings_report,Earnings report,0.7945,0.0039,needs_review_margin
198ea012ad90082d,2025-08-27,Sampo,unknown,gmail,,6,0.28344026,share_buyback,Share buyback,0.8361,0.0277,needs_review_margin
198ea01301f9c196,2025-08-27,Lemonsoft Oyj,unknown,gmail,,5,-0.034984287,share_buyback,Share buyback,0.8105,0.0098,needs_review_margin
