press_release_id,ml_pred_cid,ml_conf_fused,ml_margin_fused,final_source,final_cid,final_decision,title,snippet
19932daad4247b78,admission_listing,0.0536,0.0001,ml,admission_listing,needs_review_low_sim,COMPANY Capital Markets Day - Driving growth and stronger logistics,"COMPANY Capital Markets Day - Driving growth and stronger logistics Published: 2025-09-10 11:00:00 CEST COMPANY - Investor News COMPANY Capital Markets Day - Driving growth and stronger logistics Today, on September 10, 2025, COMPANY holds a Capital Markets Day at its new logistics center in Rørup, Denmark. During the day, the company presents how it is addressing a challenging market, the measures being implemented to strengthen net sales and organic growth, as well as how COMPANY's high-tech central warehouses will take the Group's logistics to a new level in 2025. COMPANY's financial target"
1993318a4e4b6565,admission_listing,0.0549,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315502),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315502) Published: 2025-09-10 12:07:55 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315502) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-09-11. Last day of trading is set to 2025-11-10. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
199331aa1e63a4ad,admission_listing,0.0549,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315500),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315500) Published: 2025-09-10 12:10:06 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315500) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-09-11. Last day of trading is set to 2026-01-14. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
19932d950c620729,admission_listing,0.0549,0.0003,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315503),Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315503) Published: 2025-09-10 10:58:44 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Medicover AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315503) 1 bond loan(s) issued by Medicover AB will be admitted to trading with effect from 2025-09-11. Last day of trading is set to 2025-12-08. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument identifiers in the at
199391cb84a1abdd,admission_listing,0.0555,0.0018,rules,admission_listing,by_rules,Havsfruns dotterbolag HF Reverse (RTO) AB godkänt för handel på Spotlight - första handelsdag den 12 september,"Havsfruns dotterbolag HF Reverse (RTO) AB godkänt för handel på Spotlight - första handelsdag den 12 september Publicerad: 2025-09-11 16:10:00 CEST COMPANY - Övrig information som ska lämnas enligt börsens regler Havsfruns dotterbolag HF Reverse (RTO) AB godkänt för handel på Spotlight - första handelsdag den 12 september COMPANY meddelar att dotterbolaget HF Reverse (RTO) AB (""HF Reverse"") har erhållit slutligt godkännande för upptagande till handel på Spotlight Stock Market. Första dag för handel i HF Reverse-aktien är den 12 september. Om HF Reverse och bakgrund Som ett led i att bredda sin"
19939dd48aa19b0a,admission_listing,0.0533,0.0001,rules,mna,by_rules,Klarna Completes Initial Public Offering,"Klarna Completes Initial Public Offering Published: 2025-09-11 19:40:25 CEST Klarna Bank AB (publ) - Other information disclosed according to the rules of the Exchange Klarna Completes Initial Public Offering LONDON--(BUSINESS WIRE)--Regulatory News: Klarna Group plc (""Klarna""), the global digital bank and flexible payments provider, announced today the closing of its initial public offering of 34,311,274 ordinary shares, of which 5,000,000 ordinary shares were sold by Klarna and 29,311,274 ordinary shares were sold by certain selling shareholders, at a public offering price of $40.00 per ordi"
1993a108bb25ce9d,admission_listing,0.0531,0.0001,rules,mna,by_rules,COMPANY Completes Initial Public Offering,"COMPANY Completes Initial Public Offering Published: 2025-09-11 20:36:25 CEST COMPANY - Other information disclosed according to the rules of the Exchange COMPANY Completes Initial Public Offering LONDON--(BUSINESS WIRE)--Regulatory News: COMPANY Group plc (""COMPANY""), the global digital bank and flexible payments provider, announced today the closing of its initial public offering of 34,311,274 ordinary shares, of which 5,000,000 ordinary shares were sold by COMPANY and 29,311,274 ordinary shares were sold by certain selling shareholders, at a public offering price of $40.00 per ordinary shar"
1993a4d1ae1402b9,admission_delisting,0.0537,0.0004,ml,admission_delisting,needs_review_low_sim,Prevent loss of service. Only 7 days left in your free trial.,"COMPANY 7 days left There are only 7 days left until your trial expires. Activate your full account now to prevent loss of service when your trial expires. Activate your full account See you in the cloud, The COMPANY Team FAQ Documentation Forums Billing COMPANY COMPANY Ireland Ltd, Gordon House, Barrow Street, Dublin 4, Ireland. You have received this email to update you about important information regarding your COMPANY account. COMPANY blog GitHub LinkedIn Twitter Facebook"
1993a9364daf007d,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 140.14 Change 3.62 Volume 502,454 % Change 2.65% Day High 140.60 52 Week High 148.77 Day Low 136.53 52 Week Low 85.10 Today's Open 136.98 Previous Close 136.52 9/11/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/11/2025 4:59:20 PM Powered by Q4 Inc."
199382d26f0088c5,admission_delisting,0.0534,0.0004,rules,product_launch_partnership,by_rules,Mellozzan® (melatonin) godkänt i Turkiet,"Mellozzan® (melatonin) godkänt i Turkiet Publicerad: 2025-09-11 11:48:17 CEST COMPANY - Nyheter för investerare Mellozzan® (melatonin) godkänt i Turkiet COMPANY Pharmas nyckelprodukt Mellozzan ® (tabletter) har blivit godkänt för försäljning av det turkiska läkemedelsverket. EQLs samarbetspartner i Turkiet, Abdi Ibrahim, kommer att lokalt både tillverka och marknadsföra Mellozzan ®. Försäljningen beräknas påbörjas under första halvåret av 2026. COMPANY erhåller en ensiffrig royalty beräknad på försäljningen. Mellozzan ® i Turkiet förväntas utökas med den orala lösningen under 2027. Ansökan gra"
1993861be53e9131,admission_delisting,0.0565,0.0016,ml,admission_delisting,needs_review_low_sim,Delisting of bond issued by Ikano Bank AB,"Delisting of bond issued by Ikano Bank AB Published: 2025-09-11 12:45:52 CEST COMPANY Stockholm AB - Bond Market information Delisting of bond issued by Ikano Bank AB Ikano Bank AB has applied to have its bond delisted from STO Corporate Bonds. COMPANY Stockholm AB has approved the application and decided to delist the bond loan. ISIN: SE0020356574 Trading code: IKA 600M SEK 2027 The last day of trading will be on September 12, 2025. COMPANY Stockholm AB, Issuer Surveillance,, 46 8 405 7280 This email message was delivered to Cancel this subscription This news release was distributed by Compan"
199382d2447877c7,admission_delisting,0.0534,0.0004,rules,product_launch_partnership,by_rules,Mellozzan® (melatonin) approved in Turkey,"Mellozzan® (melatonin) approved in Turkey Published: 2025-09-11 11:48:17 CEST COMPANY - Investor News Mellozzan® (melatonin) approved in Turkey COMPANY Pharma's key product Mellozzan® (tablets) has been approved for sale by the Turkish Medicines Agency. COMPANY's partner in Turkey, Abdi Ibrahim, will both manufacture and market Mellozzan® locally. Sales are expected to commence in the first half of 2026. COMPANY receives a single-digit royalty based on sales. Mellozzan® in Turkey is expected to be expanded with the oral solution in 2027. The application is currently under review by the Turkish"
19937e57355390ee,admission_delisting,0.0535,0.0001,rules,debt_bond_issue,by_rules,COMPANY Ref establishes MTN program,"COMPANY Ref establishes MTN program Published: 2025-09-11 10:30:00 CEST COMPANY - Investor News COMPANY Ref establishes MTN program COMPANY Ref has established a Medium Term Note program (MTN program) with a framework amount of SEK 7 billion. The base prospectus for the MTN program has been approved by the Swedish Financial Supervisory Authority today and is available on COMPANY Ref's website, and on the Swedish Financial Supervisory Authority's website,. ""The establishment of the MTN program is a natural next step in our financing strategy. It enables a more flexible and diversified financing"
1993e63124d9483c,admission_listing,0.0547,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Crédit Agricole CIB Financial Solutions will be admitted to trading on STO Structured Products (Record Id 315537),Structured bond(s) issued by Crédit Agricole CIB Financial Solutions will be admitted to trading on STO Structured Products (Record Id 315537) Published: 2025-09-12 16:45:03 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Crédit Agricole CIB Financial Solutions will be admitted to trading on STO Structured Products (Record Id 315537) EXCHANGE NOTICE 2025-09-12 STRUCTURED BONDS (Record Id 315537) 1 structured bond(s) issued by Crédit Agricole CIB Financial Solutions will be admitted to trading with effect from 2025-09-15. Last day of trading is set to 2030-08-29
1993fb47a8338c7c,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 137.45 Change -2.69 Volume 358,382 % Change -1.92% Day High 139.45 52 Week High 148.77 Day Low 137.40 52 Week Low 87.76 Today's Open 138.24 Previous Close 140.14 9/12/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/12/2025 4:53:34 PM Powered by Q4 Inc."
1993febf5588e526,admission_delisting,0.0536,0.0001,ml,admission_delisting,needs_review_low_sim,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of September 8, 2025 ALVO Monday Tuesday Wednesday Thursday Friday Opening Price $8.38 $8.09 $8.11 $8.03 $8.05 Last Trade $8.16 $8.11 $8.03 $8.05 $8.03 Price Change -$0.17 -$0.05 -$0.08 +$0.02 -$0.02 Percent Change -2.04% -0.61% -0.99% +0.25% -0.25% Day High $8.41 $8.15 $8.16 $8.15 $8.06 Day Low $8.05 $8.01 $7.95 $8.03 $7.95 Volume 309,344 277,738 207,190 207,045 204,255 Visit the website → You are subscribed to COMPANY email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service"
1993fed05a872b56,admission_delisting,0.0535,0.0001,ml,admission_delisting,needs_review_low_sim,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of September 8, 2025 All Releases Real-world evidence supports clinical effectiveness of the neffy® nasal adrenaline spray ALKB Monday Tuesday Wednesday Thursday Friday Opening Price 203.00 201.80 204.00 205.40 205.40 Last Trade 201.80 204.00 205.40 205.20 206.20 Price Change -1.40 +2.20 +1.40 -0.20 +1.00 Percent Change -0.69% +1.09% +0.69% -0.10% +0.49% Day High 204.20 204.40 207.40 207.20 207.60 Day Low 200.80 201.00 203.20 205.20 204.80 Volume 108,104 82,701 85,228 66,168 117,759 Visit the website → You are subscribed to COMPANY Investor Rel"
1993ded99e520547,admission_delisting,0.0538,0.0002,rules,orders_contracts,by_rules,COMPANY Motion får order på åtta EVIG från LMe Solutions i Nederländerna,"COMPANY Motion får order på åtta EVIG från LMe Solutions i Nederländerna Publicerad: 2025-09-12 14:36:38 CEST COMPANY - Nyheter för investerare COMPANY Motion får order på åtta EVIG från LMe Solutions i Nederländerna COMPANY har mottagit en uppföljningsorder på åtta solcellsladdade EVIG från LMe Solutions i Amsterdam, med ett ordervärde om cirka 1,55 MSEK. LMe Solutions har målet att köpa minst 45 fordon under 2026 men ser en potential om 200 fordon tack vare utökade nollutsläppszoner. Jonsered, Sverige, 12 september 2025. LMe Solutions lägger en ny order på åtta EVIG, efter de två fordon som "
1993cbdecf388b25,admission_listing,0.054,0.0001,rules,debt_bond_issue,by_rules,The last day of trading in COMPANY's warrants of series TO5 is on Monday,"The last day of trading in COMPANY's warrants of series TO5 is on Monday Published: 2025-09-12 09:05:00 CEST COMPANY - Corporate Action The last day of trading in COMPANY's warrants of series TO5 is on Monday NOT FOR RELEASE, DISTRIBUTION OR PUBLICATION, DIRECTLY OR INDIRECTLY, IN THE UNITED STATES, AUSTRALIA, JAPAN, CANADA, NEW ZEALAND, SOUTH AFRICA, HONG KONG, SWITZERLAND, SINGAPORE, SOUTH KOREA, RUSSIA, BELARUS OR IN ANY OTHER JURISDICTION WHERE THE RELEASE, DISTRIBUTION OR PUBLICATION OF THIS PRESS RELEASE WOULD BE UNLAWFUL OR REQUIRE ADDITIONAL REGISTRATION OR OTHER MEASURES BEYOND THOSE "
1993cd2494d154f4,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315634),Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315634) Published: 2025-09-12 09:27:17 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315634) 1 bond loan(s) issued by Heba Fastighets AB will be admitted to trading with effect from 2025-09-15. Last day of trading is set to 2025-12-15. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument ide
1993ce522e899ff5,admission_delisting,0.0569,0.0019,ml,admission_delisting,needs_review_low_sim,Delisting of bond issued by BEWI ASA,"Delisting of bond issued by BEWI ASA Published: 2025-09-12 09:47:50 CEST COMPANY Stockholm AB - Bond Market information Delisting of bond issued by BEWI ASA BEWI ASA has applied to have its bond delisted from STO Sustainable Bonds. COMPANY Stockholm AB has approved the application and decided to delist the bond loan. ISIN: SE0016276398 Trading code: BWASA The last day of trading will be on September 15, 2025. COMPANY Stockholm AB, Issuer Surveillance,, 46 8 405 7280 This email message was delivered to Cancel this subscription This news release was distributed by Company News System, COMPANY.co"
1993ce56b10b87ef,admission_listing,0.0556,0.0005,ml,admission_listing,needs_review_low_sim,Bond loan(s) issued by Kommuninvest i Sverige AB will be admitted to trading on COMPANY STO Municipalities (Record Id 315723),Bond loan(s) issued by Kommuninvest i Sverige AB will be admitted to trading on COMPANY STO Municipalities (Record Id 315723) Published: 2025-09-12 09:48:10 CEST COMPANY Stockholm AB - Bond Market information Bond loan(s) issued by Kommuninvest i Sverige AB will be admitted to trading on COMPANY STO Municipalities (Record Id 315723) 1 bond loan(s) issued by Kommuninvest i Sverige AB will be admitted to trading with effect from 2025-09-15. Last day of trading is set to 2031-05-12. The instruments will be traded on STO Municipalities. Please find instrument identifiers in the attached document. 
1993cf07cc36eb85,admission_delisting,0.0541,0.0006,rules,legal_regulatory_compliance,by_rules,Inside information: COMPANY updates the commercialization status of RemeOs™ DrillPin,"Inside information: COMPANY updates the commercialization status of RemeOs™ DrillPin Published: 2025-09-12 10:00:00 CEST COMPANY - Inside information Inside information: COMPANY updates the commercialization status of RemeOs™ DrillPin COMPANY Inside information 12 September 2025 at 11:00 a.m. EEST COMPANY., a pioneer in absorbable orthopedic implants, announces an update to the commercialization status of the RemeOs™ DrillPin. Following interactive discussions with the U.S. Food and Drug Administration ("" FDA ""), the planned commercialization of the DrillPin in the U.S. will progress on a revi"
1993ddf7f46a4f10,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315643),Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315643) Published: 2025-09-12 14:21:18 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315643) 1 bond loan(s) issued by Heba Fastighets AB will be admitted to trading with effect from 2025-09-15. Last day of trading is set to 2026-01-15. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument ide
1993ddff0ac60ed3,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315640),Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315640) Published: 2025-09-12 14:21:48 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Heba Fastighets AB will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315640) 1 bond loan(s) issued by Heba Fastighets AB will be admitted to trading with effect from 2025-09-15. Last day of trading is set to 2025-12-12. The instruments will be traded on STO Sustainable Commercial Paper. Please find instrument ide
199483d6634ba07a,admission_delisting,0.0536,0.0001,ml,admission_delisting,needs_review_low_sim,"Sisäpiiritieto: COMPANY Fursin minkkihuutokaupassa myytiin 3,4 miljoonaa nahkaa","Sisäpiiritieto: COMPANY Fursin minkkihuutokaupassa myytiin 3,4 miljoonaa nahkaa Julkaistu: 2025-09-14 14:40:00 CEST COMPANY - Sisäpiiritieto Sisäpiiritieto: COMPANY Fursin minkkihuutokaupassa myytiin 3,4 miljoonaa nahkaa COMPANY, sisäpiiritiedote 14.9.2024 klo 15.40 COMPANY Fursin 9.9. alkaneen huutokaupan minkinnahkojen myynti päättyi tänään 14.9. Syyskuun huutokaupalle tyypillisesti iso osa tarjonnasta oli alempiin laatuluokkiin kuuluvia nahkoja. Minkkihuutokauppaan osallistui 300 ostajaa kaikilta päämarkkinoilta. ""Myyntikauden viimeisen huutokaupan päätarjonnasta, alempien laatuluokkien nah"
1994d666ff2518fe,admission_listing,0.0533,0.0,ml,admission_listing,needs_review_low_sim,VD Christer Lindqvist presenterar på Aktiedagarna i Stockholm den 16 september kl 10.30,VD Christer Lindqvist presenterar på Aktiedagarna i Stockholm den 16 september kl 10.30 Publicerad: 2025-09-15 14:43:00 CEST COMPANY - Nyheter för investerare VD Christer Lindqvist presenterar på Aktiedagarna i Stockholm den 16 september kl 10.30 Tisdagen den 16 september klockan 10.30 presenterar COMPANY (publ) sin verksamhet på Aktiedagarna i Stockholm. Presentationen kommer att sändas live via och finnas tillgänglig i efterhand på Aktiespararnas Youtube-kanal. Information om evenemanget: Var: Birger Jarlsgatan 61 A i Stockholm eller via webben. Ingen föranmälan krävs för att följa evenemang
1994d7aa266692e9,admission_delisting,0.0534,0.0,ml,admission_delisting,needs_review_low_sim,Sisäpiiritieto: COMPANY Fursin huutokaupan välitysmyynnin arvo 97 miljoonaa euroa,"Sisäpiiritieto: COMPANY Fursin huutokaupan välitysmyynnin arvo 97 miljoonaa euroa Julkaistu: 2025-09-15 15:05:00 CEST COMPANY - Sisäpiiritieto Sisäpiiritieto: COMPANY Fursin huutokaupan välitysmyynnin arvo 97 miljoonaa euroa COMPANY, sisäpiiritiedote 15.9.2025 klo 16.05 COMPANY Fursin syyskuun huutokauppa päättyi tänään 15.9. Huutokauppaan osallistui noin 300 ostajaa kaikilta päämarkkinoilta ja valtaosa ostoista suuntautui Kiinan markkinoille. Lisäksi nahkoja ostettiin Etelä-Koreaan, Turkkiin, Kreikkaan ja länsimaiselle muotiteollisuudelle. Tarjolla olleista 3,8 miljoonasta minkinnahasta myyti"
1994cf5d90aea460,admission_delisting,0.0534,0.0001,ml,admission_delisting,needs_review_low_sim,COMPANY informs about lawsuits,"COMPANY (""COMPANY"" or the ""Company"") has today received lawsuits against COMPANY and its subsidiaries regarding alleged infringement of Rototilt's patent. Rototilt has previously initiated legal proceedings against the same COMPANY companies for alleged infringement of the same patent. In March 2025, the Patent and Market Court of Appeal announced that there was no patent infringement by COMPANY or its subsidiaries and dismissed Rototilt's action. COMPANY will evaluate the lawsuits. For more information please contact Krister Blomgren, CEO +46 70 529 92 65 COMPANY is the leading global supplie"
1994d0482a697111,admission_delisting,0.0555,0.0,ml,admission_delisting,needs_review_low_sim,Suspension of Trading in First Nordic Metals Corp. at FNSE,"Suspension of Trading in First Nordic Metals Corp. at FNSE Published: 2025-09-15 12:55:40 CEST Suspension of Trading in First Nordic Metals Corp. at FNSE 2025-09-15T10:55:40Z Suspension At Trading Venue FNSE Due to Other Ongoing: True Comments: COMPANY Stockholm has, to the extent applicable, also decided to suspend the trading in all other instruments related to the issuer. Order books will be flushed. For further information concerning this Market Notice please contact Issuer Surveillance at COMPANY Stockholm Tel +468 405 60 00, or email Issuer: First Nordic Metals Corp., LEI: 2549005410S0DT"
1994d2109a992352,admission_listing,0.0534,0.0002,ml,admission_listing,needs_review_low_sim,"Welcome to COMPANY Group's Capital Markets Day on November 5th, 2025","Welcome to COMPANY Group's Capital Markets Day on November 5th, 2025 Published: 2025-09-15 13:27:00 CEST COMPANY - Investor News Welcome to COMPANY Group's Capital Markets Day on November 5th, 2025 COMPANY Group welcomes investors, analysts and media to a Capital Markets Day on Wednesday November 5, at our premises in Hillerstorp, Sweden. You are welcome to join us for lunch at 12.00. The presentations will start at 13.00 and end around 16.00. After the presentations we will have a Q&A-session followed by a tour in our Hillerstorp factory. President and CEO, Martin Nyström, together with Ander"
1994d2dc8a985131,admission_listing,0.054,0.0002,ml,admission_listing,needs_review_low_sim,Lift of Suspension in First Nordic Metals Corp. at FNSE,"Lift of Suspension in First Nordic Metals Corp. at FNSE Published: 2025-09-15 13:40:36 CEST Lift of Suspension in First Nordic Metals Corp. at FNSE 2025-09-15T11:40:36Z Lifting of Suspension At Trading Venue FNSE Ended on: 2025-09-15T11:30:00Z Ongoing: False Comments: COMPANY Stockholm has, to the extent applicable, also decided to lift the suspension in all other instruments related to the issuer. All order books have been flushed. For further information concerning this Market Notice please contact Issuer Surveillance at COMPANY Stockholm, Tel +468 405 60 00, or Issuer: First Nordic Metals C"
1994f27ae83948e3,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 137.84 Change 0.39 Volume 465,790 % Change 0.28% Day High 140.04 52 Week High 148.77 Day Low 136.46 52 Week Low 89.11 Today's Open 138.55 Previous Close 137.45 9/15/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/15/2025 4:53:42 PM Powered by Q4 Inc."
1994c14f5cb7e67a,admission_delisting,0.0541,0.0009,ml,admission_delisting,needs_review_low_sim,COMPANY valgt som foretrukken leverandør til højspændingsforbindelse mellem Skotland og England,"COMPANY valgt som foretrukken leverandør til højspændingsforbindelse mellem Skotland og England Offentliggjort: 2025-09-15 08:33:59 CEST COMPANY - Intern viden COMPANY valgt som foretrukken leverandør til højspændingsforbindelse mellem Skotland og England COMPANY er udpeget som foretrukken leverandør til kabelprojektet Eastern Link 3, som vil blive baseret på jævnstrømsteknologi, af et joint venture mellem SSEN Transmission og National Grid Electricity Transmission. Selskabsmeddelelse 15. september 2025 Meddelelse nr. 24 De britiske netejere SSEN Transmission og National Grid Electricity Trans"
1994c8c8c5366d5a,admission_listing,0.0536,0.0002,ml,admission_listing,needs_review_low_sim,COMPANY to hold Capital Markets Day in November 2025,"COMPANY to hold Capital Markets Day in November 2025 Published: 2025-09-15 10:45:00 CEST COMPANY - Investor News COMPANY to hold Capital Markets Day in November 2025 COMPANY is pleased to invite investors, analysts and media to a Capital Markets Day on Thursday, November 20, 2025. Participants may join the event either in person at COMPANY's head office in Malmö or online. On-site attendees will begin the day with product demonstrations and lunch. Presentations will be held in English. Questions may be asked by both participants attending in person and by those attending online. Practical info"
1994c720ca5a61a1,admission_delisting,0.0539,0.0006,rules,mna,by_rules,"COMPANY julkistaa pro forma -taloudelliset tiedot, jotka sisältävät M Ahlqvist Oy:n, Team Verkstad AB:n, Team Verkstad Holding AS:n ja Matro Groupin hankinnat","COMPANY julkistaa pro forma -taloudelliset tiedot, jotka sisältävät M Ahlqvist Oy:n, Team Verkstad AB:n, Team Verkstad Holding AS:n ja Matro Groupin hankinnat Julkaistu: 2025-09-15 10:16:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY julkistaa pro forma -taloudelliset tiedot, jotka sisältävät M Ahlqvist Oy:n, Team Verkstad AB:n, Team Verkstad Holding AS:n ja Matro Groupin hankinnat COMPANY, Pörssitiedote, 15.9.2025 klo 11:16 COMPANY Group Plc ("" COMPANY "") on tänään tiedottanut harkitsevansa uuden vakuudettoman, takaamattoman, alisteisen ja eräpäivättömän velkak"
1994c957e233bfd2,admission_listing,0.0551,0.0001,ml,admission_listing,needs_review_low_sim,Bond loan(s) issued by Landshypotek Bank AB will be admitted to trading on COMPANY STO Corporate Bonds (Record Id 315600),Bond loan(s) issued by Landshypotek Bank AB will be admitted to trading on COMPANY STO Corporate Bonds (Record Id 315600) Published: 2025-09-15 10:54:49 CEST COMPANY Stockholm AB - Bond Market information Bond loan(s) issued by Landshypotek Bank AB will be admitted to trading on COMPANY STO Corporate Bonds (Record Id 315600) 1 bond loan(s) issued by Landshypotek Bank AB will be admitted to trading with effect from 2025-09-16. Last day of trading is set to 2030-09-05. The instruments will be traded on STO Corporate Bonds. Please find instrument identifiers in the attached document. COMPANY Stoc
1994c6e16709a890,admission_delisting,0.0535,0.0001,rules,share_buyback,by_rules,Company Announcement no 42 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 42 COMPANY Bank share buy-back programme: Transactions in week 37. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6"
1994c2c6748209ca,admission_delisting,0.0547,0.0003,rules,capital_raise_rights_issue,by_rules,Kallelse till extra bolagsstämma i COMPANY (publ),"Kallelse till extra bolagsstämma i COMPANY (publ) Publicerad: 2025-09-15 09:00:00 CEST COMPANY - Kallelse till bolagsstämma Kallelse till extra bolagsstämma i COMPANY (publ) Aktieägarna i COMPANY (publ), org.nr 556697-4365, med säte i Göteborg, kallas härmed till extra bolagsstämma onsdagen den 15 oktober 2025 kl 11.00. Stämman hålls i bolagets lokaler på Kumla-Frasses gata 2 A, 692 33 Kumla. Registreringen startar kl. 10.45. Rätt att delta och anmälan Aktieägare som önskar delta på stämman ska: dels vara införd i den av Euroclear Sweden AB förda aktieboken tisdagen den 7 oktober 2025 (för för"
1994c676c571bce3,admission_delisting,0.0544,0.0012,ml,admission_delisting,needs_review_low_sim,"Meddelelse nr. 8, 2024/25","Meddelelse nr. 8, 2024/25 Offentliggjort: 2025-09-15 10:04:28 CEST COMPANY - Finanskalender Meddelelse nr. 8, 2024/25 Finanskalender for regnskabsåret 2025/26 Onsdag den 17.12.2025 Regnskabsmeddelelse for perioden 1/10 2024 - 30/9 2025 Torsdag den 29.01.2026 Ordinær generalforsamling i COMPANY kl. 16.00 Torsdag den 26.02.2026 Regnskabsmeddelelse for perioden 1/10 2025 - 31/12 2025 Torsdag den 28.05.2026 Regnskabsmeddelelse for perioden 1/10 2025 - 31/3 2026 Torsdag den 27.08.2026 Regnskabsmeddelelse for perioden 1/10 2025 - 30/6 2026 Torsdag den 17.12.2026 Regnskabsmeddelelse for perioden 1/10"
19952ba3050395b5,admission_delisting,0.057,0.0017,ml,admission_delisting,needs_review_low_sim,Delisting of bond issued by Sehlhall Fastigheter AB,"Delisting of bond issued by Sehlhall Fastigheter AB Published: 2025-09-16 15:32:36 CEST COMPANY Stockholm AB - Bond Market information Delisting of bond issued by Sehlhall Fastigheter AB Sehlhall Fastigheter AB has applied to have its bond delisted from STO Sustainable Bonds. COMPANY Stockholm AB has approved the application and decided to delist the bond loan. ISIN: SE0021627361 Trading code: SEHL 1 The last day of trading will be on September 17, 2025. COMPANY Stockholm AB, Issuer Surveillance,, 46 8 405 7280 This email message was delivered to Cancel this subscription This news release was "
