press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
198e0b9723072327,,share_buyback,Share buyback,0.8216,0.0246,auto_assign,2025-08-25,Hemnet Group,"Buy-back of shares in Hemnet during 18 - 22 August, 2025","Hemnet Group AB (publ) (LEI code: 5493008VIU67J3HUAR07) (""Hemnet"") has during 18 to 22 August 2025 repurchased in total 45,000 own ordinary shares (ISIN code: SE0015671995) as part of the share buy-back program initiated by the board of directors of Hemnet in order to adjust Hemnet's capital structure. The share buy-backs form part of the share buy-back program of maximum SEK 600,000,000 announced by Hemnet on 6 May 2025. The share buy-back program is being carried out in accordance with the EU Market Abuse Regulation (EU) No 596/2014 (""MAR"") and the Commission Delegated Regulation (EU) 2016/1",gmail,
198e0c51fa595ed9,,share_buyback,Share buyback,0.8368,0.0331,auto_assign,2025-08-25,Per Aarsleff Holding A/S,Transactions under the current share buyback programme,"Transactions under the current share buyback programme Published: 2025-08-25 12:27:44 CEST Per Aarsleff Holding A/S - Changes in company's own shares Transactions under the current share buyback programme 25.8.2025 12:27:44 CEST | Per Aarsleff Holding A/S | Changes in company's own shares On 3 June 2024, Per Aarsleff Holding A/S launched a share buyback programme, as described in company announcement no. 12 of 28 May 2024. On 28 February 2025, the programme was increased and extended cf. company announcement no. 30, and until 1 March 2026, Per Aarsleff Holding A/S will buy back own B shares up",gmail,
198e0c71e843bcf8,,equity_actions_non_buyback,Equity actions (non-buyback),0.7902,0.0103,needs_review_margin,2025-08-25,International Petroleum Corporation,International Petroleum Corporation Announces Results of Normal Course Issuer Bid,"International Petroleum Corporation Announces Results of Normal Course Issuer Bid Published: 2025-08-25 12:30:00 CEST International Petroleum Corporation - Changes in company's own shares International Petroleum Corporation Announces Results of Normal Course Issuer Bid International Petroleum Corporation (IPC or the Corporation) (TSX, Nasdaq Stockholm: IPCO) is pleased to announce that IPC repurchased a total of 132,778 IPC common shares (ISIN: CA46016U1084) during the period of August 18 to 22, 2025 under IPC’s normal course issuer bid / share repurchase program (NCIB). IPC’s NCIB, announced ",gmail,
198e0c740bcf4f92,,orders_contracts,Orders / Contracts,0.7382,0.005,needs_review_margin,2025-08-25,SAAB AB,Saab får order på Gripen E/F till Thailand,"Saab får order på Gripen E/F till Thailand Publicerad: 2025-08-25 12:30:00 CEST SAAB AB - Insiderinformation Saab får order på Gripen E/F till Thailand Saab har idag tecknat ett kontrakt med Försvarets Materielverk (FMV) och mottagit en order från FMV på fyra Gripen E/F-stridsflygplan för Thailand. Ordervärdet uppgår till cirka 5,3 miljarder kronor och leveranser kommer att ske under åren 2025–2030. Kontraktet mellan Saab och FMV inkluderar tre Gripen E och ett Gripen F, samt tillhörande utrustning, support och utbildning. Saab har även tecknat ett kontrakt med det thailändska flygvapnet om at",gmail,
198e0c74cd47350a,,orders_contracts,Orders / Contracts,0.7558,0.0096,needs_review_margin,2025-08-25,SAAB AB,Saab receives Gripen E/F order for Thailand,"Saab receives Gripen E/F order for Thailand Published: 2025-08-25 12:30:00 CEST SAAB AB - Inside information Saab receives Gripen E/F order for Thailand Saab has today signed a contract with the Swedish Defence Materiel Administration (FMV) and received an order for four Gripen E/F fighter aircraft from FMV for the Kingdom of Thailand. The order value is approximately SEK 5.3 billion and deliveries will take place 2025-2030. The contract between Saab and FMV includes three Gripen E and one Gripen F aircraft as well as associated equipment, support and training. Saab has also signed a contract ",gmail,
198e0ca3db0a5bf9,,earnings_report,Earnings report,0.7953,0.018,needs_review_margin,2025-08-25,Park Street A/S,Park Street A/S - Park Street Interim Report Half Year 2025,"Park Street A/S - Park Street Interim Report Half Year 2025 Published: 2025-08-25 12:33:24 CEST Park Street A/S - Half Year financial report Park Street A/S - Park Street Interim Report Half Year 2025 Park Street A/S – Interim Financial Report, 1st half of 2025 Copenhagen, 25 August 2025 EBVAT In the first half of 2025 is DKK 13.7 million (1st half of 2024: DKK 6.5 million). Net sales were DKK 73.7 million as compared to DKK 82.3 million in the 1st half of 2024 due to reduction in properties. The increase in EBVAT was primarily driven by decrease in operating expenses due to decrease in proper",gmail,
198e0ce3c0e23167,,equity_actions_non_buyback,Equity actions (non-buyback),0.7816,0.0072,needs_review_margin,2025-08-25,donotreply@globenewswire.com,International Petroleum Corporation Announces Results of Normal Course Issuer Bid,"Email not displaying correctly? View in browser . Monday, August 25, 2025 6h30 AM * International Petroleum Corporation(IPCO) International Petroleum Corporation Announces Results of Normal Course Issuer Bid TORONTO, Aug. 25, 2025 (GLOBE NEWSWIRE) -- International Petroleum Corporation (IPC or the Corporation) (TSX, Nasdaq Stockholm: IPCO) is pleased to announce that IPC repurchased a total of 132,778 IPC common shares (ISIN: CA46016U1084) during the period of August 18 to 22, 2025 under IPC’s normal course issuer bid / share repurchase program (NCIB). IPC’s NCIB, announced on December 3, 2024",gmail,
198e0ce3c80b30e6,,equity_actions_non_buyback,Equity actions (non-buyback),0.7828,0.0093,needs_review_margin,2025-08-25,donotreply@globenewswire.com,International Petroleum Corporation Announces Results of Normal Course Issuer Bid,"Email not displaying correctly? View in browser . Monday, August 25, 2025 6h30 AM * International Petroleum Corporation(IPCO.TO) International Petroleum Corporation Announces Results of Normal Course Issuer Bid International Petroleum Corporation (IPC or the Corporation) (TSX, Nasdaq Stockholm: IPCO) is pleased to announce that IPC repurchased a total of 132,778 IPC common shares (ISIN: CA46016U1084) during the period of August 18 to 22, 2025 under IPC’s normal course issuer bid / share repurchase program (NCIB). IPC’s NCIB, announced on December 3, 2024, is being implemented in accordance wit",gmail,
198e0d5e478db916,,guidance_outlook,Guidance / Outlook,0.7814,0.0004,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP,"LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP Published: 2025-08-25 12:46:09 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 TURBO WARRANTS (Record Id 313983) Nasdaq Stockholm has decided to list 8 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend ME) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Is",gmail,
198e0d644ebf8568,,guidance_outlook,Guidance / Outlook,0.781,0.0011,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP,"LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP Published: 2025-08-25 12:46:33 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 TURBO WARRANTS (Record Id 313984) Nasdaq Stockholm has decided to list 1 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTempla",gmail,
198e0d6dd4413d5a,,debt_bond_issue,Debt / Bond issue,0.7646,0.0045,needs_review_margin,2025-08-25,Nykredit Realkredit A/S,Fixing of coupon rates - Nykredit Realkredit A/S,"Fixing of coupon rates - Nykredit Realkredit A/S Published: 2025-08-25 12:47:12 CEST Nykredit Realkredit A/S - Other information disclosed according to the rules of the Exchange Fixing of coupon rates - Nykredit Realkredit A/S To Nasdaq Copenhagen FIXING OF COUPON RATES 25 August 2025 Fixing of coupon rates effective from 27 August 2025 Effective from 27 August 2025, the coupon rates of floating-rate bonds issued by Nykredit Realkredit A/S will be adjusted. Bonds with quarterly interest rate fixing The new coupon rates will apply from 27 August 2025 to 27 November 2025: Uncapped bonds DK003039",gmail,
198e0d87969c96b2,,guidance_outlook,Guidance / Outlook,0.7801,0.0006,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP,"LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP Published: 2025-08-25 12:48:59 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 TURBO WARRANTS (Record Id 313982) Nasdaq Stockholm has decided to list 1 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTempla",gmail,
198e0dac2ce7a11b,,guidance_outlook,Guidance / Outlook,0.7826,0.0002,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP,"LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP Published: 2025-08-25 12:51:28 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 TURBO WARRANTS (Record Id 313985) Nasdaq Stockholm has decided to list 5 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend ME) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Is",gmail,
198e0e29a67cae4c,,admission_listing,Admission / Listing,0.7738,0.0051,needs_review_margin,2025-08-25,Sdiptech AB (publ),"Save the date: Sdiptech's Capital Markets Day, November 28, 2025","Save the date: Sdiptech's Capital Markets Day, November 28, 2025 Published: 2025-08-25 13:00:00 CEST Sdiptech AB (publ) - Investor News Save the date: Sdiptech's Capital Markets Day, November 28, 2025 Sdiptech AB invites investors, financial analysts and media to a Capital Markets Day on November 28, 2025. Doors open at 13.30, presentations start at 14.00 and end at 16.00 followed by mingle. Sdiptech's President and CEO Anders Mattson and the company's Group Management team are hosting the event, which will be a physical gathering in the Wallenbergsalen at IVA in Stockholm. The event will also",gmail,
198e0e29d7ba3247,,sustainability_esg,Sustainability / ESG,0.7881,0.0075,needs_review_margin,2025-08-25,Gigasun AB,Gigasun interim report second quarter 2025,"Gigasun interim report second quarter 2025 Published: 2025-08-25 13:00:00 CEST Gigasun AB - Half year financial report Gigasun interim report second quarter 2025 Strong growth in installed capacity and production. During the quarter, the company's 208 (192) solar PV installations produced a total of 98.6 (75.4) million kWh, an increase of 30.8% compared to the previous year. Through this, we have reduced carbon dioxide emissions by approximately 48,000 (37,000) tons. New contracts for an additional 10.6 (16.7) MW were signed during the quarter. Financially, the quarter showed sales of SEK 71.6",gmail,
198e0e2bdfed9001,,admission_delisting,Delisting / Trading halt,0.7669,0.0064,needs_review_margin,2025-08-25,TF Bank AB,TF Bank terminates agreement on liquidity enhancement,"TF Bank terminates agreement on liquidity enhancement Published: 2025-08-25 13:00:00 CEST TF Bank AB - Other information disclosed according to the rules of the Exchange TF Bank terminates agreement on liquidity enhancement TF Bank AB (publ) (“TF Bank” or the “Company”) hereby announces that the Company has terminated the agreement with DNB Carnegie Investment Bank AB (publ) as liquidity provider. The purpose of agreement has been to enhance the liquidity for the Company’s shares, to reduce volatility and facilitate trading. TF Bank assesses that the current trade and liquidity in the share is",gmail,
198e0e2c2e85a782,,debt_bond_issue,Debt / Bond issue,0.7543,0.0033,needs_review_margin,2025-08-25,TF Bank AB,TF Bank avslutar avtal om likviditetsgaranti,"TF Bank avslutar avtal om likviditetsgaranti Publicerad: 2025-08-25 13:00:00 CEST TF Bank AB - Övrig information som ska lämnas enligt börsens regler TF Bank avslutar avtal om likviditetsgaranti TF Bank AB (publ) (”TF Bank” eller ”Bolaget”) meddelar härmed att Bolaget har sagt upp avtalet med DNB Carnegie Investment Bank AB (publ) om uppdraget som likviditetsgarant. Syftet med likviditetsgarantin har varit att främja likviditeten i Bolagets aktie, minska volatiliteten samt underlätta handel. TF Bank bedömer att handeln och likviditeten i aktien är god och att nyttan av likviditetsgarant inte l",gmail,
198e0e54af4d02b4,,earnings_report,Earnings report,0.7731,0.0112,needs_review_margin,2025-08-25,Danish Aerospace Company A/S,Danish Aerospace Company A/S issues Interim report for 2025,"Danish Aerospace Company A/S issues Interim report for 2025 Published: 2025-08-25 13:02:57 CEST Danish Aerospace Company A/S - Interim report (Q1 and Q3) Danish Aerospace Company A/S issues Interim report for 2025 COMPANY ANNOUNCEMENT Odense, August 25 th , 2025 Company Announcement no. 63 - 25-08-2025 Danish Aerospace Company A/S issues Interim report for 2025 The Board of Directors of Danish Aerospace Company A/S (DAC) have today approved the interim report for 2025. The report has not been audited. The first half of 2025 shows a much stronger result compared to the same period in 2024. High",gmail,
198e0f39ba00bdbc,,share_buyback,Share buyback,0.8211,0.0265,auto_assign,2025-08-25,Pandora A/S,Transactions in connection with share buyback programme,"Transactions in connection with share buyback programme Published: 2025-08-25 13:18:27 CEST Pandora A/S - Changes in company's own shares Transactions in connection with share buyback programme On 5 February 2025, Pandora announced a new share buyback programme, cf. Company announcement no. 923. The share buyback programme is executed in accordance with Regulation (EU) No 596/2014 of the European Parliament and of the Council of 16 April 2014 on market abuse (market abuse regulation). The purpose of the programme is to reduce Pandora’s share capital and to meet obligations arising from company",gmail,
198e0fb0ac5afde5,,personnel_management_change,Personnel / Management change,0.759,0.0208,auto_assign,2025-08-25,Swedavia AB,Jonas Abrahamsson leaves Swedavia for new position,"Jonas Abrahamsson leaves Swedavia for new position Published: 2025-08-25 13:26:32 CEST Swedavia AB - Inside information Jonas Abrahamsson leaves Swedavia for new position Jonas Abrahamsson will voluntarily leave his position as CEO of Swedavia at the end of February 2026, to take up a new position. After more than 9 years with the company, Swedavia CEO Jonas Abrahamsson has announced his decision to leave Swedavia. His resignation will take effect by the end of February 2026. “I would like to take this opportunity to thank Jonas for his efforts over the past years. He has successfully complete",gmail,
198e15e2ad63e0bb,,equity_actions_non_buyback,Equity actions (non-buyback),0.7857,0.0127,needs_review_margin,2025-08-25,Sileon AB,Kommuniké från extra bolagsstämma i Sileon AB (publ),"Kommuniké från extra bolagsstämma i Sileon AB (publ) Publicerad: 2025-08-25 15:15:00 CEST Sileon AB - Beslut fattade av bolagsstämma Kommuniké från extra bolagsstämma i Sileon AB (publ) I dag, den 25 augusti 2025, hölls en extra bolagsstämma i Sileon AB (publ). Nedan följer en sammanfattning av de beslut som fattades. Beslut om ändring av bolagsordningen Extra bolagsstämman beslutade, i enlighet med styrelsens förslag, om ändring av §§ 3-5 i bolagsordningen enligt nedan: Ny lydelse för § 3 i bolagsordningen Bolaget ska bedriva verksamhet som omfattar utveckling av internetbaserade system och a",gmail,
198e2b5b112b8cf9,,share_buyback,Share buyback,0.7702,0.007,needs_review_margin,2025-08-25,Nordea Bank Abp,Nordea Bank Abp: Återköp av egna aktier den 25.08.2025,"Nordea Bank Abp: Återköp av egna aktier den 25.08.2025 Publicerad: 2025-08-25 21:30:00 CEST Nordea Bank Abp - Förändringar i återköpta aktier Nordea Bank Abp: Återköp av egna aktier den 25.08.2025 Nordea Bank Abp Börsmeddelande – Förändringar i återköpta aktier 25.08.2025 kl. 22.30 EET Nordea Bank Abp (LEI-kod: 529900ODI3047E2LIV03) har den 25.08.2025 slutfört återköp av egna aktier (ISIN-kod: FI4000297767) enligt följande: Handelsplats (MIC-kod) Antal aktier Viktad snittkurs/aktie, euro* , ** Kostnad, euro* , ** XHEL 134 941 13,44 1 813 053,78 XSTO 121 156 13,44 1 627 982,97 XCSE 13 277 13,44",gmail,
198e16bea21620fb,,incidents_controversies,Incidents / Controversies,0.7776,0.0007,needs_review_margin,2025-08-25,Cyber Security 1 AB,CYBER1 : Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal,"CYBER1 : Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal Published: 2025-08-25 15:30:00 CEST Cyber Security 1 AB - Other information disclosed according to the rules of the Exchange CYBER1 : Swedish Court confirms date for decision on bankruptcy petition. CYBER1's underlying business operations to continue commercial trading as normal Sweden, 25th August, Cyber Security 1 AB (publ) (“CYBER1” or the “Company”) has today participated in bankruptcy proceeding in Stockholm District Court. The Company ",gmail,
198e1f5657f14dfe,,share_buyback,Share buyback,0.7772,0.0101,needs_review_margin,2025-08-25,Kemira Oyj,Kemira Oyj: Acquisition of own shares on 25 August 2025,"Kemira Oyj: Acquisition of own shares on 25 August 2025 Published: 2025-08-25 18:00:00 CEST Kemira Oyj - Changes in company's own shares Kemira Oyj: Acquisition of own shares on 25 August 2025 Kemira Oyj, Stock Exchange Release, August 25, 2025 , at 07:00 p.m. EEST Kemira Oyj: Acquisition of own shares on 25 August 2025 Date 25 August 2025 Exchange transaction Buy Share trading code KEMIRA Amount, shares 40,000 Average price/share (EUR) 20.3743 Total cost (EUR) 814,972.00 After the acquisitions Kemira Plc holds a total of 1,948,701 treasury shares. On behalf of Kemira Oyj Danske Bank A/S, Finl",gmail,
198e1f5672dff81c,,equity_actions_non_buyback,Equity actions (non-buyback),0.7535,0.0038,needs_review_margin,2025-08-25,Kemira Oyj,Kemira Oyj:n omien osakkeiden hankinta 25.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Julkaistu: 2025-08-25 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Kemira Oyj, Pörssitiedote, 25.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Päivämäärä 25.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 40 000 Keskihinta/osake (EUR) 20,3743 Kokonaishinta (EUR) 814 972,00 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 948 701 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira",gmail,
198e1f579f14c72a,,guidance_outlook,Guidance / Outlook,0.7534,0.0021,needs_review_margin,2025-08-25,Sparbanken Alingsås AB,Delårsrapport januari-juni 2025 för Sparbanken Alingsås,Delårsrapport januari-juni 2025 för Sparbanken Alingsås Publicerad: 2025-08-25 18:00:00 CEST Sparbanken Alingsås AB - Halvårsrapport Delårsrapport januari-juni 2025 för Sparbanken Alingsås När vi ser tillbaka på det första halvåret 2025 kan vi konstatera att geopolitiska konflikter och utspel kring tullar fortsätter att prägla utvecklingen i vår omvärld. Den eskalerade konflikten i Mellanöstern och Rysslands fortgående anfallskrig mot Ukraina genererar stor osäkerhet både politiskt och ekonomiskt. Till detta kommer USA:s omvälvande tullpolitik som förstärker den makroekonomiska oron. Trots oro,gmail,
198e1f6248e294b9,,share_buyback,Share buyback,0.7652,0.0078,needs_review_margin,2025-08-25,Kemira Oyj,Kemira Oyj: Acquisition of own shares on 25 August 2025,"[*] Kemira Oyj: Acquisition of own shares on 25 August 2025 Kemira Oyj, Stock Exchange Release, August 25, 2025, at 07:00 p.m. EEST Kemira Oyj: Acquisition of own shares on 25 August 2025 Date 25 August 2025 Exchange transaction Buy Share trading code KEMIRA Amount, shares 40,000 Average price/share (EUR) 20.3743 Total cost (EUR) 814,972.00 After the acquisitions Kemira Plc holds a total of 1,948,701 treasury shares. On behalf of Kemira Oyj Danske Bank A/S, Finland Branch Antti Väliaho Jonathan Nyberg For more information, please contact: Kemira Plc Kiira Fröberg, Vice President, Investor Rela",gmail,
198e21f59fe64ba1,,equity_actions_non_buyback,Equity actions (non-buyback),0.771,0.0105,needs_review_margin,2025-08-25,Ecoup Oyj,EcoUp Oyj - Johdon liiketoimet - Airaksinen,EcoUp Oyj - Johdon liiketoimet - Airaksinen Julkaistu: 2025-08-25 18:46:00 CEST Ecoup Oyj - Johtohenkilöiden liiketoimet EcoUp Oyj - Johdon liiketoimet - Airaksinen EcoUp Oyj | Yhtiötiedote | 25.08.2025 klo 19:46:00 EEST ____________________________________________ Ilmoitusvelvollinen Nimi: Miimu Airaksinen Asema: Hallituksen jäsen/varajäsen Liikkeeseenlaskija: EcoUp Oyj LEI: 743700J7A9GOE99WWQ02 Ilmoituksen luonne: ENSIMMÄINEN ILMOITUS Viitenumero: 120185/5/4 ____________________________________________ Liiketoimen päivämäärä: 2025-08-25 Kauppapaikka ei sovellu Instrumenttityyppi: OSAKE ISIN:,gmail,
198e21f5ad42ec65,,equity_actions_non_buyback,Equity actions (non-buyback),0.7605,0.0026,needs_review_margin,2025-08-25,Ecoup Oyj,EcoUp Oyj - Johdon liiketoimet - Kaski,EcoUp Oyj - Johdon liiketoimet - Kaski Julkaistu: 2025-08-25 18:46:00 CEST Ecoup Oyj - Johtohenkilöiden liiketoimet EcoUp Oyj - Johdon liiketoimet - Kaski EcoUp Oyj | Yhtiötiedote | 25.08.2025 klo 19:46:00 EEST ____________________________________________ Ilmoitusvelvollinen Nimi: Matti Kaski Asema: Hallituksen jäsen/varajäsen Liikkeeseenlaskija: EcoUp Oyj LEI: 743700J7A9GOE99WWQ02 Ilmoituksen luonne: ENSIMMÄINEN ILMOITUS Viitenumero: 120178/4/4 ____________________________________________ Liiketoimen päivämäärä: 2025-08-25 Kauppapaikka ei sovellu Instrumenttityyppi: OSAKE ISIN: FI4000511563 L,gmail,
198e21f5c7ccbe2a,,equity_actions_non_buyback,Equity actions (non-buyback),0.7669,0.0016,needs_review_margin,2025-08-25,Ecoup Oyj,EcoUp Oyj - Johdon liiketoimet - Mikkonen,EcoUp Oyj - Johdon liiketoimet - Mikkonen Julkaistu: 2025-08-25 18:46:00 CEST Ecoup Oyj - Johtohenkilöiden liiketoimet EcoUp Oyj - Johdon liiketoimet - Mikkonen EcoUp Oyj | Yhtiötiedote | 25.08.2025 klo 19:46:00 EEST ____________________________________________ Ilmoitusvelvollinen Nimi: Tuomas Mikkonen Asema: Hallituksen jäsen/varajäsen Liikkeeseenlaskija: EcoUp Oyj LEI: 743700J7A9GOE99WWQ02 Ilmoituksen luonne: ENSIMMÄINEN ILMOITUS Viitenumero: 120179/5/4 ____________________________________________ Liiketoimen päivämäärä: 2025-08-25 Kauppapaikka ei sovellu Instrumenttityyppi: OSAKE ISIN: FI40,gmail,
198e21f6087549b3,,equity_actions_non_buyback,Equity actions (non-buyback),0.7654,0.0008,needs_review_margin,2025-08-25,Ecoup Oyj,EcoUp Oyj - Johdon liiketoimet - Aho,EcoUp Oyj - Johdon liiketoimet - Aho Julkaistu: 2025-08-25 18:46:00 CEST Ecoup Oyj - Johtohenkilöiden liiketoimet EcoUp Oyj - Johdon liiketoimet - Aho EcoUp Oyj | Yhtiötiedote | 25.08.2025 klo 19:46:00 EEST ____________________________________________ Ilmoitusvelvollinen Nimi: Jussi Aho Asema: Hallituksen jäsen/varajäsen Liikkeeseenlaskija: EcoUp Oyj LEI: 743700J7A9GOE99WWQ02 Ilmoituksen luonne: ENSIMMÄINEN ILMOITUS Viitenumero: 120182/5/4 ____________________________________________ Liiketoimen päivämäärä: 2025-08-25 Kauppapaikka ei sovellu Instrumenttityyppi: OSAKE ISIN: FI4000511563 Liiketo,gmail,
198e2230c3fe903b,,debt_bond_issue,Debt / Bond issue,0.7904,0.0362,auto_assign,2025-08-25,Lifco AB,"Lifco issues bond loan of SEK 1,000 million","Lifco issues bond loan of SEK 1,000 million Published: 2025-08-25 18:50:00 CEST Lifco AB - Investor News Lifco issues bond loan of SEK 1,000 million Lifco has issued an unsecured bond loan with a tenor of two years within its MTN-program. The bond loan amounts to SEK 1,000 million and carries an annual floating rate of three months STIBOR +0.55%. The bond generated strong investor interest. The proceeds from the bond issue will be used for general corporate purposes, including refinancing of existing bond loans. Lifco intends to list the new bonds on the corporate bond list of Nasdaq Stockholm",gmail,
198e22320e28781c,,debt_bond_issue,Debt / Bond issue,0.7975,0.0372,auto_assign,2025-08-25,Lifco AB (publ),"Lifco issues bond loan of SEK 1,000 million","Lifco has issued an unsecured bond loan with a tenor of two years within its MTN-program. The bond loan amounts to SEK 1,000 million and carries an annual floating rate of three months STIBOR +0.55%. The bond generated strong investor interest. The proceeds from the bond issue will be used for general corporate purposes, including refinancing of existing bond loans. Lifco intends to list the new bonds on the corporate bond list of Nasdaq Stockholm. Danske Bank, DNB Carnegie and SEB acted as lead banks for the issuance. For more information please contact: Per Waldemarson CEO and President E-ma",gmail,
198e22336d0dbe92,,debt_bond_issue,Debt / Bond issue,0.7723,0.0228,auto_assign,2025-08-25,Lifco AB (publ),Lifco emitterar obligationslån om 1 000 MSEK,"Lifco har emitterat ett icke säkerställt obligationslån med en löptid om två år inom ramen för sitt MTN-program. Obligationslånet uppgår till 1 000 MSEK och löper med en årlig rörlig ränta om 3 månader STIBOR +0,55%. Intresset för obligationslånet var mycket stort. Likviden från obligationsemissionen kommer att användas till allmän finansiering av verksamheten inklusive refinansiering av existerande obligationslån. Lifco avser att notera de nya obligationerna på marknaden för företagsobligationer vid Nasdaq Stockholm. Danske Bank, DNB Carnegie och SEB agerade som emissionsinstitut för emission",gmail,
198e2419dec07159,,guidance_outlook,Guidance / Outlook,0.7902,0.016,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:23:26 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314031) Nasdaq Stockholm has decided to list 9 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend E) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTem",gmail,
198e2428a13972e9,,guidance_outlook,Guidance / Outlook,0.7889,0.0157,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:24:27 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314032) Nasdaq Stockholm has decided to list 10 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants US Extend AE) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , +46 8 405 7280 Attachments: Iss",gmail,
198e2429af3b06ff,,guidance_outlook,Guidance / Outlook,0.7901,0.0162,needs_review_margin,2025-08-25,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-25 19:24:31 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-25 MINI FUTURES (Record Id 314032) Nasdaq Stockholm has decided to list 10 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-26. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants US Extend AE) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Issu",gmail,
