cluster,cid,category_name,press_release_id,release_date,company_name,title,snippet,_silhouette,cat_sim,cat_margin,decision
37,sustainability_esg,Sustainability / ESG,197a5ad48f3827db,2025-06-25,Electrolux Group,Visionary water-saving work presented at London Climate Week,"[*] Visionary water-saving work presented at London Climate Week [*] According to the United Nations, half of the world’s population already experiences severe water scarcity for at least part of the year, and this proportion is expected to increase in the future due to climate change and population growth. We speak with Tara Helms, Sustainability Director for Electrolux Group North America, about our latest water-efficient products and our involvement in the 50L Home Coalition’s pilot project to lower the use of water and energy in real homes in Los Angeles, California. The results are presen",0.1898,0.8026,0.0017,needs_review_margin
37,sustainability_esg,Sustainability / ESG,198c61124dc6fc5b,2025-08-20,Electrolux Group,Allt fler snabbtvättar – Electroluxrapport visar att bekvämlighet förändrar tvätt- och torkvanor i Europa,"[*] Allt fler snabbtvättar – Electroluxrapport visar att bekvämlighet förändrar tvätt- och torkvanor i Europa Ny studie visar oväntade avvägningar, kunskapsluckor och möjligheter till tidsbesparande lösningar för att öka klädernas livslängd och samtidigt kunna bidra till att minska avståndet mellan goda intentioner och faktisk handling. En ny rapport från Electrolux, som publiceras idag, visar en växande användning i Europa av funktionen ""snabbtvätt"", drivet av en mer hektisk livsstil, ökat flexibelt arbete och ökande efterfrågan på bekvämlighet. Studien visar hur konsumenter prioriterar snabb",0.1570,0.7777,0.0130,needs_review_margin
37,other_corporate_update,Other / Corporate update,198646ed9746767b,2025-08-01,Electrolux Group,Olga Loskutova appointed Head of Product Line Care at Electrolux Group,"[*] Olga Loskutova appointed Head of Product Line Care at Electrolux Group Effective August 1, 2025, Olga Loskutova is joining Electrolux Group to take on the role of Head of Product Line Care. She will report to Yannick Fierling, Electrolux Group CEO, and be part of Group Management. Loskutova has over 20 years of business experience in a variety of roles, geographies and industries, having worked within marketing, sales and executive leadership roles for large multinational companies such as SABMiller and Nestlé. Between 2017 and 2024, she worked at Whirlpool as General Manager for Cluster E",0.2654,0.7817,0.0035,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),197ede58582615fd,2025-07-09,Atlas Copco,Chinese abatement company to become part of Atlas Copco Group,"[*] Chinese abatement company to become part of Atlas Copco Group Nacka, Sweden, July 9, 2025: New Star Technology (Suzhou) Co. Ltd. (“New Star Technology”), a specialized Chinese abatement company, will become part of Atlas Copco Group. The company was founded in 2015 and is located in Suzhou, China. New Star Technology produces gas abatement equipment mainly using absorbers and catalyst technology, The company also produces and sells replacement absorber materials, and the main customer segment is within the semiconductor sector. “We are happy to welcome New Star Technology to Atlas Copco Gr",0.4793,0.7865,0.0049,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),19873c6516146888,2025-08-04,Atlas Copco,Chinese abatement company has become part of Atlas Copco Group,"[*] Chinese abatement company has become part of Atlas Copco Group Nacka, Sweden, August 4, 2025: New Star Technology (Suzhou) Co. Ltd. (“New Star Technology”), a specialized Chinese abatement company, has become part of Atlas Copco Group. The company was founded in 2015 and is located in Suzhou, China. New Star Technology produces gas abatement equipment mainly using absorbers and catalyst technology, The company also produces and sells replacement absorber materials, and the main customer segment is within the semiconductor sector. The purchase price is not disclosed. In 2024 the company had",0.5001,0.7640,0.0019,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),198645329d92cce3,2025-08-01,Atlas Copco,Italian pump manufacturer to become part of Atlas Copco Group,"[*] Italian pump manufacturer to become part of Atlas Copco Group Nacka, Sweden, August 1, 2025: CRI-MAN S.p.A., (“CRI-MAN”), an Italian pump manufacturer, will become part of Atlas Copco Group. CRI-MAN was founded in 2000 and is located in Correggio, Italy. As part of the acquisition 85 employees will join Atlas Copco Group. The company manufactures and sells chopper pumps, separators, and mixers for anaerobic flow, processing slurry in biogas and domestic and industrial wastewater treatment plants. Main customers can be found within the biogas and wastewater industries. “We are very pleased ",0.4091,0.7754,0.0049,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),197f307424604f1a,2025-07-10,Atlas Copco,Joint venture with Chinese abatement company to be formed,"[*] Joint venture with Chinese abatement company to be formed Nacka, Sweden, July 10, 2025: Atlas Copco Holding China Co Ltd will acquire 70 percent of the equity of Shanghai Shareway Environment Technology Co Ltd (Shareway Environmental Technology). Minority shareholders will retain 30 percent ownership. The joint venture will be managed as an independent entity with its own R&D and production. Shareway Environmental Technology is located in the Jiading district of Shanghai, China and has 320 full time employees. Main product categories are abatement equipment to treat effluent gases from sem",0.3918,0.7931,0.0045,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),19781bb569859cf6,2025-06-18,Atlas Copco,Korean based compressor manufacturer has become part of Atlas Copco Group,"[*] Korean based compressor manufacturer has become part of Atlas Copco Group Nacka, Sweden, June 18, 2025: Kyungwon Machinery Industry Co., Ltd. (“Kyungwon”) a manufacturer of oil-injected and oil-free screw air compressors as well as oil-free scroll air compressors has become part of Atlas Copco Group. Kyungwon is located and has its manufacturing plant in Siheung-si, Gyeonggi-do, Korea and was founded in 1968. As part of the acquisition 126 employees will join Atlas Copco Group. The company’s product portfolio includes compressed air and air treatment solutions. Kyungwon provides solutions ",0.4392,0.7652,0.0059,needs_review_margin
38,capital_raise_rights_issue,Capital raise / Rights issue,197d425d182d097d,2025-07-04,Atlas Copco,"Q2 report 2025 and invitation to conference call, July 18","[*] Q2 report 2025 and invitation to conference call, July 18 Nacka, Sweden, July 4, 2025: Atlas Copco Group will publish its Q2 results for 2025 on Friday, July 18, at approximately 13:00 CEST. A conference call for investors, analysts and media will be held at 14:00 CEST the same day. Participating from Atlas Copco Group will be Vagner Rego, President and CEO, and Peter Kinnart, CFO. The conference call will begin with a short presentation of the report followed by a question-and-answer session. To follow the presentation webcast, access this link: To participate via teleconference, please r",0.3255,0.7811,0.0016,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),197d4213b9e4e239,2025-07-04,Atlas Copco,Spanish compressor manufacturer has become part of Atlas Copco Group,"[*] Spanish compressor manufacturer has become part of Atlas Copco Group Nacka, Sweden, July 4th, 2025: Arizaga Bastarrica y Compañia S.A. (“ABC Compressors”), a Spanish compressor manufacturer, has become part of Atlas Copco Group. ABC Compressors was founded in 1943 and is located in Eibar, Spain. The company also has an assembly unit in Suzhou, China and sales offices in India, USA and Mexico. In total 319 employees will join Atlas Copco Group as part of the acquisition. The company produces reciprocating compressors for gas and air compression, used in several customer segments and applica",0.4443,0.7593,0.0022,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),1985f2cd644a9933,2025-07-31,Atlas Copco,Specialty rental company in the US to become part of Atlas Copco Group,"[*] Specialty rental company in the US to become part of Atlas Copco Group Nacka, Sweden, July 31, 2025: National Tank & Equipment, LLC (“NTE”), an American specialty rental company will become part of Atlas Copco Group. The company is located in Houston, Texas, and has 310 full time employees. NTE is a specialty rental provider of fluid transfer and storage solutions. NTE’s rental services and capabilities include the design of engineered fluid-transfer solutions (pumps and accessories), fluid storage solutions (tanks, containers and ancillary equipment) and basic water filtration. Main custo",0.3495,0.7953,0.0050,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),197ede0fb1a6086a,2025-07-09,Atlas Copco,Spanish service provider of high-pressure compressors has become part of Atlas Copco Group,"[*] Spanish service provider of high-pressure compressors has become part of Atlas Copco Group Nacka, Sweden, July 9, 2025: Talleres Haizea S.L. (“Haizea”) a service and spare parts provider of high-pressure piston compressors has become part of Atlas Copco Group. Haizea is located in San Sebastian, Spain and has 16 employees. The company focuses on service, spare parts sales and energy efficiency optimization and operates across Spain, Portugal and Latin America. Its customers are mainly found within the food and beverage sector. “With this acquisition we will be able to offer our customers a",0.3762,0.7684,0.0017,needs_review_margin
38,equity_actions_non_buyback,Equity actions (non-buyback),1981d334b7c432e4,2025-07-18,Atlas Copco,"Mixed demand, currency headwind, and healthy cash flow","[*] Mixed demand, currency headwind, and healthy cash flow Nacka, Sweden, July 18, 2025: Vagner Rego, President and CEO of Atlas Copco Group, comments on the quarterly report for Q2 that was released today. “The macroeconomic environment has remained uncertain throughout the quarter. Despite this, the overall demand for Atlas Copco Group’s products and services remained relatively stable compared to the previous year”, said Vagner Rego. “The overall demand for service, including the specialty rental business, grew with increased order volumes in all regions.” The order intake in the second qua",0.1369,0.7877,0.0020,needs_review_margin
38,labor_workforce,Labor / Workforce,19878ec9deadb1a5,2025-08-05,Atlas Copco,Swedish compressor and power equipment distributor has become part of Atlas Copco Group,"[*] Swedish compressor and power equipment distributor has become part of Atlas Copco Group Nacka, Sweden, August 5, 2025: Itsab AB (“Itsab”), a Swedish compressor and power equipment distributor, has become part of Atlas Copco Group. Itsab was founded in 1985 and is located in northern Sweden. The company has its headquarters in Luleå and two additional branches in Gällivare and Kiruna. The company sells and services equipment to supply compressed air, nitrogen, oxygen, vacuum, backup power, pumps, piping systems and rental solutions for customers in mining, construction and general industry.",0.4153,0.7470,0.0022,needs_review_margin
38,orders_contracts,Orders / Contracts,197edea18c3af3d4,2025-07-09,Atlas Copco,Atlas Copco Group receives prestigious award for industrial assembly tool,"[*] Atlas Copco Group receives prestigious award for industrial assembly tool Nacka, Sweden, July 9, 2025: Atlas Copco Group has received the Red Dot Design Award 2025 for one of its industrial assembly tools, the MTRwrench. Industrial Technique, a business area within Atlas Copco Group, has been awarded the Red Dot Design Award 2025 for its new torque wrench, the Atlas Copco MTRwrench. The tool has been developed to meet growing demands in industrial assembly for efficiency, ease of use and minimized downtime. “In a world with limited resources, our customers’ needs tools that help them do mo",0.2256,0.7738,0.0105,needs_review_margin
39,share_buyback,Share buyback,19807fda11b061e2,2025-07-14,Danske Bank Subscription Service,Company Announcement no 33 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 33 Danske Bank share buy-back programme: Transactions in week 28. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5350,0.8286,0.0083,needs_review_margin
39,share_buyback,Share buyback,1982c09b287494b5,2025-07-21,Danske Bank Subscription Service,Company Announcement no 34 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 34 Danske Bank share buy-back programme: Transactions in week 29. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5389,0.8294,0.0071,needs_review_margin
39,share_buyback,Share buyback,1979c57db691ed99,2025-06-23,Danske Bank Subscription Service,Company Announcement no 30 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 30 Danske Bank share buy-back programme: Transactions in week 25. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5257,0.8323,0.0079,needs_review_margin
39,share_buyback,Share buyback,197bfe4823cb6195,2025-06-30,Danske Bank Subscription Service,Company Announcement no 31 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 31 Danske Bank share buy-back programme: Transactions in week 26. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5280,0.8295,0.0096,needs_review_margin
39,share_buyback,Share buyback,19850163a5e193f8,2025-07-28,Danske Bank Subscription Service,Company Announcement no 35 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 35 Danske Bank share buy-back programme: Transactions in week 30. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5316,0.8320,0.0094,needs_review_margin
39,share_buyback,Share buyback,198742254760339f,2025-08-04,Danske Bank Subscription Service,Company Announcement no 36 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 36 Danske Bank share buy-back programme: Transactions in week 31. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5190,0.8293,0.0071,needs_review_margin
39,share_buyback,Share buyback,198982efcedfca2a,2025-08-11,Danske Bank Subscription Service,Company Announcement no 37 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 37 Danske Bank share buy-back programme: Transactions in week 32. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5215,0.8293,0.0078,needs_review_margin
39,share_buyback,Share buyback,197e3efec607e07a,2025-07-07,Danske Bank Subscription Service,Company Announcement no 32 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 32 Danske Bank share buy-back programme: Transactions in week 27. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5135,0.8303,0.0081,needs_review_margin
39,share_buyback,Share buyback,198bc3b7d4a9f842,2025-08-18,Danske Bank Subscription Service,Company Announcement no 38 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 38 Danske Bank share buy-back programme: Transactions in week 33. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5188,0.8285,0.0058,needs_review_margin
39,share_buyback,Share buyback,198e0485a698619e,2025-08-25,Danske Bank Subscription Service,Company Announcement no 39 - Danske Bank share buy-back programme,"Company announcementCompany Announcement no 39 Danske Bank share buy-back programme: Transactions in week 34. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 6112",0.5170,0.8297,0.0074,needs_review_margin
39,share_buyback,Share buyback,198bc3157cca0ae0,2025-08-18,Danske Bank A/S,Danske Bank share buy-back programme: transactions in week 33,"Danske Bank share buy-back programme: transactions in week 33 Published: 2025-08-18 10:00:00 CEST Danske Bank A/S - Changes in company's own shares Danske Bank share buy-back programme: transactions in week 33 Company announcement no. 38 2025 Danske Bank Bernstorffsgade 40 DK-1577 København V Tel. + 45 33 44 00 00 18 August 2025 Page 1 of 1 Danske Bank share buy-back programme: transactions in week 33 On 7 February 2025, Danske Bank A/S announced a share buy-back programme for a total of DKK 5 billion, with a maximum of 45,000,000 shares, in the period from 10 February 2025 to 30 January 2026,",0.1093,0.8308,0.0183,needs_review_margin
39,share_buyback,Share buyback,198e03dd08dde283,2025-08-25,Danske Bank A/S,Danske Bank share buy-back programme: transactions in week 34,"Danske Bank share buy-back programme: transactions in week 34 Published: 2025-08-25 10:00:00 CEST Danske Bank A/S - Changes in company's own shares Danske Bank share buy-back programme: transactions in week 34 Company announcement no. 39 2025 Danske Bank Bernstorffsgade 40 DK-1577 København V Tel. + 45 33 44 00 00 25 August 2025 Page 1 of 1 Danske Bank share buy-back programme: transactions in week 34 On 7 February 2025, Danske Bank A/S announced a share buy-back programme for a total of DKK 5 billion, with a maximum of 45,000,000 shares, in the period from 10 February 2025 to 30 January 2026,",0.1130,0.8286,0.0178,needs_review_margin
39,earnings_report,Earnings report,1981c0b65d9fb6bd,2025-07-18,Danske Bank Subscription Service,Press release - Announcement of financial results for the first half of 2025,"Press releaseToday, Danske Bank has announced its financial results for the first half of 2025 Read more Dont miss out on news You receive this type of e-mail when we publish a press release, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – København _____",0.2833,0.8061,0.0313,needs_review_margin
39,earnings_report,Earnings report,1981c0abfd14433a,2025-07-18,Danske Bank Subscription Service,Company Announcement - Interim report for the first half of 2025,"Company announcementDanske Bank has announced its financial results for the first half of 2025 Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – Københav",0.2236,0.8223,0.0413,auto_assign
39,pdmr_managers_transactions,Managers' transactions (PDMR),198c6d3fdb028f34,2025-08-20,Danske Bank A/S,"Danske Bank A/S, transactions by persons discharging managerial responsibilities","Danske Bank A/S, transactions by persons discharging managerial responsibilities Published: 2025-08-20 11:33:50 CEST Danske Bank A/S - Managers' Transactions Danske Bank A/S, transactions by persons discharging managerial responsibilities 20 August 2025 Notification no. 58/2025 Transactions made by persons obliged to report transactions to the Danish FSA and Nasdaq Copenhagen, cf. the EU Market Abuse Regulation. In connection with the share buy-back program in Danske Bank A/S, APMH Invest A/S continuously sells shares pro rata. For further details, please find the attached templates for notifi",0.0409,0.8521,0.0606,auto_assign
39,legal_regulatory_compliance,Legal / Regulatory / Compliance,19866671bb75c3c9,2025-08-01,Danske Bank Subscription Service,Danske Bank Group demonstrates resilience in the EU-wide stress test,"Press releaseDanske Bank Group demonstrates resilience in the EU-wide stress test Read more Dont miss out on news You receive this type of e-mail when we publish a press release, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – København _______________ De",0.2251,0.7615,0.0023,needs_review_margin
39,earnings_report,Earnings report,197c5ca0f7830ba5,2025-07-01,Danske Bank Subscription Service,Danske Bank: New consensus estimates,"New consensus estimates. We have received new earnings estimates for Danske Bank for Q2 2025, FY 2025, 2026, 2027. See consensus estimates here It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – København _______________ Denne mail kan indeholde fortrolig information. Har du modtaget mailen ved en fejl, beder vi dig derfor informere afsender om fejlen – og efterfølgende slette mailen i dit system uden at videresende eller kopiere den. S",0.2354,0.7956,0.0049,needs_review_margin
39,earnings_report,Earnings report,1981c0c6d0a8d328,2025-07-18,Danske Bank Subscription Service,Danske Bank- Interim Report Q2 2025,"Financial ReportDanske Bank has published the interim report for the second quarter 2025 See the results It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – København _______________ Denne mail kan indeholde fortrolig information. Har du modtaget mailen ved en fejl, beder vi dig derfor informere afsender om fejlen – og efterfølgende slette mailen i dit system uden at videresende eller kopiere den. Selv om mailen og vedhæftede bilag e",0.2394,0.8005,0.0286,needs_review_margin
39,earnings_report,Earnings report,1987eca2cb5c4978,2025-08-06,Danske Bank Subscription Service,Danske Bank: New consensus estimates,"New consensus estimates. We have received new earnings estimates for Danske Bank for Q3 2025, FY 2025, 2026, 2027. See consensus estimates here It is not possible to reply on this mail but you can contact us via Danske Bank Group, Bernstorffsgade 40, 1577 København V, Tel. 33 44 00 00 Unsubscribe/Change e-mail address Danske Bank A/S CVR-nr. 61126228 – København _______________ Denne mail kan indeholde fortrolig information. Har du modtaget mailen ved en fejl, beder vi dig derfor informere afsender om fejlen – og efterfølgende slette mailen i dit system uden at videresende eller kopiere den. S",0.2490,0.7986,0.0055,needs_review_margin
3,capital_raise_rights_issue,Capital raise / Rights issue,198c5d9497d770ae,2025-08-20,Paxman AB,PAXMAN publishes its interim report for Q2 2025,PAXMAN publishes its interim report for Q2 2025 Published: 2025-08-20 07:00:00 CEST Paxman AB - Half year financial report PAXMAN publishes its interim report for Q2 2025 Stronger Together: A New Era of Unity Dignitana has been part of the group since June 1 The Group’s sales amounted to 74.9 (63.4) MSEK for the second quarter of the year The Group’s net result totalled -3.3 (9.8) MSEK for the period April-June. The result is affected by costs arising from the Dignitana merger restructuring by 4.4 MSEK. Within the net financial items for the period is a currency loss of 3.6 MSEK compared to a ,-0.1579,0.8118,0.0012,needs_review_margin
21,guidance_outlook,Guidance / Outlook,198e4f67bd8e0bd2,2025-08-26,ChargePanel AB,Halvårsrapport Januari - Juni 2025,"Halvårsrapport Januari - Juni 2025 Publicerad: 2025-08-26 08:00:00 CEST ChargePanel AB - Halvårsrapport Halvårsrapport Januari - Juni 2025 Perioden april - juni 2025 ( jämfört med samma period 2024) Nettoomsättningen uppgick till 2 503 KSEK (3 339)* Resultat efter skatt uppgick till -2 687 KSEK (-2 112)** Resultat per aktie uppgick till -0.07 SEK (-0,09) Likvida medel vid periodens slut uppgick till 4 086 KSEK (5 256) Kassaflödet från den löpande verksamheten uppgick till -2 946 KSEK (-3 303) Perioden januari - juni 2025 ( jämfört med samma period 2024) Nettoomsättningen uppgick till 4 750 KSE",-0.1437,0.7851,0.0005,needs_review_margin
3,earnings_report,Earnings report,198ac4d8fb12836e,2025-08-15,BioPorto A/S,BioPorto Interim Result for the Second Quarter of 2025 - Continued progress with full execution of strategic objectives and strong NGAL sales growth.,"BioPorto Interim Result for the Second Quarter of 2025 - Continued progress with full execution of strategic objectives and strong NGAL sales growth. Published: 2025-08-15 07:56:57 CEST BioPorto A/S - Half Year financial report BioPorto Interim Result for the Second Quarter of 2025 - Continued progress with full execution of strategic objectives and strong NGAL sales growth. August 15, 2025 Announcement no. 19 BioPorto Interim Result for the Second Quarter of 2025 - Continued progress with full execution of strategic objectives and strong NGAL sales growth. Copenhagen, Denmark, August 15, 2025",-0.1437,0.7984,0.0016,needs_review_margin
21,guidance_outlook,Guidance / Outlook,198d24b8e385c4cd,2025-08-22,"Ericsson, Telefonab. L M",Ericsson slutfÃ¶r avyttring av iconectiv,"Ericsson slutför avyttring av iconectiv Publicerad: 2025-08-22 17:00:00 CEST Ericsson, Telefonab. L M - Nyheter för investerare Ericsson slutför avyttring av iconectiv Som en följd av tillkännagivandet den 16 augusti 2024, meddelar Ericsson (NASDAQ: ERIC) i dag att försäljningen av iconectiv till Koch Equity Development LLC, är slutförd. Ericssons tillskott till kassan från transaktionen, efter avräkning av förväntade skatter, transaktionskostnader och andra skulder, förväntas uppgå till cirka SEK 9,9 miljarder [1] (USD 1,0 miljarder). Ericsson kommer bokföra en positiv EBIT-engångseffekt om c",-0.1427,0.7971,0.0016,needs_review_margin
3,guidance_outlook,Guidance / Outlook,198d07861e25a285,2025-08-22,Avtech Sweden AB,AVTECH Sweden AB (publ) Interim Report January - June 2025,"AVTECH Sweden AB (publ) Interim Report January - June 2025 Published: 2025-08-22 08:30:00 CEST Avtech Sweden AB - Half year financial report AVTECH Sweden AB (publ) Interim Report January - June 2025 FINANCIAL KEY FIGURES FOR THE PERIOD 2025 2025 2024 MSEK Quarter 2 Quarter 1 Quarter 2 Net sales revenue 11.8 10.5 8.6 Operating earnings before depreciation +5.5 +5.1 +4.0 Net earnings +4.1 +3.7 +2.7 Net earnings per share, SEK +0.073 +0.065 +0.048 ARR 47.6 47.2 34.1 Cashflow -2.8 +2.6 -5.3 Cash and cash equivalents 27.2 30.1 20.7 Equity 49.3 50.8 40.3 Equity per share, SEK 0.87 0.90 0.71 Equity ",-0.1408,0.8023,0.0013,needs_review_margin
21,orders_contracts,Orders / Contracts,198c62c177116a0f,2025-08-20,Unibap Space Solutions AB,Unibap Space Solutions: Delårsrapport januari - juni 2025,"Unibap Space Solutions: Delårsrapport januari - juni 2025 Publicerad: 2025-08-20 08:30:00 CEST Unibap Space Solutions AB - Halvårsrapport Unibap Space Solutions: Delårsrapport januari - juni 2025 Hög marknadsaktivitet i Europa April - juni 2025 - Nettoomsättningen uppgick till 13 009 KSEK (24 732) - Rörelseresultatet uppgick till -18 460 KSEK (2 594) - Resultat efter finansiella poster uppgick till -18 433 KSEK (2 466) - Resultat per aktie -0,3 SEK (0,04) Januari - juni 2025 - Nettoomsättningen uppgick till 49 193 KSEK (45 817) - Rörelseresultatet uppgick till -11 211 KSEK (6 875) - Resultat e",-0.1366,0.7879,0.0007,needs_review_margin
3,equity_actions_non_buyback,Equity actions (non-buyback),19816c15b06d67c9,2025-07-17,Camurus AB,Camurus’ Interim Report Second Quarter 2025,[*] Camurus’ Interim Report Second Quarter 2025 “Successful second quarter for Camurus” Summary second quarter 2025 April - June * Total revenues grew 52% (65% at CER1) to SEK 676 (445) million * Sales of Buvidal® increased 17% (26% at CER1) to SEK 470 (400) million * Brixadi® royalties increased 100% (131% at CER1) to SEK 89 (45) million * Profit before tax increased 195% to SEK 307 (104) million * The cash position at the end of the quarter was SEK 3.3 (2.6) billion * Financial outlook for 2025 maintained * Camurus and Eli Lilly and Company (Lilly) entered a collaboration and license agreeme,-0.1281,0.7987,0.0006,needs_review_margin
21,admission_delisting,Delisting / Trading halt,198cb36e9b446e3b,2025-08-21,SaltX Technology Holding AB,SaltX Technology Holding AB Delårsrapport kvartal 2 2025,"SaltX Technology Holding AB Delårsrapport kvartal 2 2025 Publicerad: 2025-08-21 08:00:00 CEST SaltX Technology Holding AB - Halvårsrapport SaltX Technology Holding AB Delårsrapport kvartal 2 2025 SaltX är ett svenskt Greentech-bolag som utvecklar och marknadsför hållbar teknik som ska göra nytta för kunder, klimat och samhälle. Bolaget avger idag delårsrapport för andra kvartalet 2025. "" Vi har, tack vare ett gediget och målmedvetet arbete inom alla delar av bolaget, snabbt förflyttat oss till ett mycket gynnsamt läge, där vi kan accelerera både teknikutveckling och vår kommersiella utrullning",-0.1280,0.7673,0.0008,needs_review_margin
